scenario,T,TECH,TYPE,F,value
S0,T0850,AMV1,BP,wood pellets,260.5946791862285
S0,T0850,AMV4,BP,wood chips,415.1359294636297
S0,T0850,ARC,BP,municipal waste,174.75177304964538
S0,T0850,ARGO5,BP,municipal waste,40.94488188976378
S0,T0850,ARGO6,BP,municipal waste,56.19751166407465
S0,T0850,KKV7,BP,wood chips,33.84
S0,T0850,KKV8,BP,wood chips,36.3898916967509
S0,T0850,VF5,BP,municipal waste,73.94551845342707
S0,T0850,VF6,BP,municipal waste,90.73649754500818
S0,T0850,HOB_EL,HO,electricity,118.8
S0,T0850,HOB_NG,HO,natural gas,262.4955570514718
S0,T0850,HOB_WP,HO,wood pellets,33.33
S0,T0850,HOB_WW,HO,wood waste,14.14
S0,T0850,DEH,HO,excess heat,8.0
S0,T0850,HP_AIR,HO,electricity,7.697760000000001
S0,T0851,AMV1,BP,wood pellets,260.5946791862285
S0,T0851,AMV4,BP,wood chips,415.1359294636297
S0,T0851,ARC,BP,municipal waste,174.75177304964538
S0,T0851,ARGO5,BP,municipal waste,40.94488188976378
S0,T0851,ARGO6,BP,municipal waste,56.19751166407465
S0,T0851,KKV7,BP,wood chips,33.84
S0,T0851,KKV8,BP,wood chips,36.3898916967509
S0,T0851,VF5,BP,municipal waste,73.94551845342707
S0,T0851,VF6,BP,municipal waste,90.73649754500818
S0,T0851,HOB_EL,HO,electricity,118.8
S0,T0851,HOB_NG,HO,natural gas,175.26819705147182
S0,T0851,HOB_WP,HO,wood pellets,33.33
S0,T0851,HOB_WW,HO,wood waste,14.14
S0,T0851,DEH,HO,excess heat,8.0
S0,T0851,HP_AIR,HO,electricity,7.925120000000001
S0,T0852,AMV1,BP,wood pellets,260.5946791862285
S0,T0852,AMV4,BP,wood chips,415.1359294636297
S0,T0852,ARC,BP,municipal waste,174.75177304964538
S0,T0852,ARGO5,BP,municipal waste,40.94488188976378
S0,T0852,ARGO6,BP,municipal waste,56.19751166407465
S0,T0852,KKV7,BP,wood chips,33.84
S0,T0852,KKV8,BP,wood chips,36.3898916967509
S0,T0852,VF5,BP,municipal waste,73.94551845342707
S0,T0852,VF6,BP,municipal waste,90.73649754500818
S0,T0852,HOB_EL,HO,electricity,118.8
S0,T0852,HOB_NG,HO,natural gas,161.1382770514718
S0,T0852,HOB_WP,HO,wood pellets,33.33
S0,T0852,HOB_WW,HO,wood waste,14.14
S0,T0852,DEH,HO,excess heat,8.0
S0,T0852,HP_AIR,HO,electricity,8.05504
S0,T0853,AMV1,BP,wood pellets,260.5946791862285
S0,T0853,AMV4,BP,wood chips,415.1359294636297
S0,T0853,ARC,BP,municipal waste,174.75177304964538
S0,T0853,ARGO5,BP,municipal waste,40.94488188976378
S0,T0853,ARGO6,BP,municipal waste,56.19751166407465
S0,T0853,KKV7,BP,wood chips,33.84
S0,T0853,KKV8,BP,wood chips,36.3898916967509
S0,T0853,VF5,BP,municipal waste,73.94551845342707
S0,T0853,VF6,BP,municipal waste,90.73649754500818
S0,T0853,HOB_EL,HO,electricity,118.8
S0,T0853,HOB_NG,HO,natural gas,135.0733170514718
S0,T0853,HOB_WP,HO,wood pellets,33.33
S0,T0853,HOB_WW,HO,wood waste,14.14
S0,T0853,DEH,HO,excess heat,8.0
S0,T0853,HP_AIR,HO,electricity,8.120000000000001
S0,T0854,AMV1,BP,wood pellets,260.5946791862285
S0,T0854,AMV4,BP,wood chips,415.1359294636297
S0,T0854,ARC,BP,municipal waste,174.75177304964538
S0,T0854,ARGO5,BP,municipal waste,40.94488188976378
S0,T0854,ARGO6,BP,municipal waste,56.19751166407465
S0,T0854,KKV7,BP,wood chips,33.84
S0,T0854,KKV8,BP,wood chips,36.3898916967509
S0,T0854,VF5,BP,municipal waste,73.94551845342707
S0,T0854,VF6,BP,municipal waste,90.73649754500818
S0,T0854,HOB_EL,HO,electricity,118.8
S0,T0854,HOB_NG,HO,natural gas,86.00835705147183
S0,T0854,HOB_WP,HO,wood pellets,33.33
S0,T0854,HOB_WW,HO,wood waste,14.14
S0,T0854,DEH,HO,excess heat,8.0
S0,T0854,HP_AIR,HO,electricity,8.18496
S0,T0855,AMV1,BP,wood pellets,260.5946791862285
S0,T0855,AMV4,BP,wood chips,415.1359294636297
S0,T0855,ARC,BP,municipal waste,174.75177304964538
S0,T0855,ARGO5,BP,municipal waste,40.94488188976378
S0,T0855,ARGO6,BP,municipal waste,56.19751166407465
S0,T0855,KKV7,BP,wood chips,33.84
S0,T0855,KKV8,BP,wood chips,36.3898916967509
S0,T0855,VF5,BP,municipal waste,73.94551845342707
S0,T0855,VF6,BP,municipal waste,90.73649754500818
S0,T0855,HOB_EL,HO,electricity,118.8
S0,T0855,HOB_NG,HO,natural gas,233.9758770514718
S0,T0855,HOB_WP,HO,wood pellets,33.33
S0,T0855,HOB_WW,HO,wood waste,14.14
S0,T0855,DEH,HO,excess heat,8.0
S0,T0855,HP_AIR,HO,electricity,8.21744
S0,T0856,AMV1,BP,wood pellets,260.5946791862285
S0,T0856,AMV4,BP,wood chips,415.1359294636297
S0,T0856,ARC,BP,municipal waste,174.75177304964538
S0,T0856,ARGO5,BP,municipal waste,40.94488188976378
S0,T0856,ARGO6,BP,municipal waste,56.19751166407465
S0,T0856,KKV7,BP,wood chips,33.84
S0,T0856,KKV8,BP,wood chips,36.3898916967509
S0,T0856,VF5,BP,municipal waste,73.94551845342707
S0,T0856,VF6,BP,municipal waste,90.73649754500818
S0,T0856,HOB_EL,HO,electricity,118.8
S0,T0856,HOB_NG,HO,natural gas,239.04083705147178
S0,T0856,HOB_WP,HO,wood pellets,33.33
S0,T0856,HOB_WW,HO,wood waste,14.14
S0,T0856,DEH,HO,excess heat,8.0
S0,T0856,HP_AIR,HO,electricity,8.15248
S0,T0857,AMV1,BP,wood pellets,260.5946791862285
S0,T0857,AMV4,BP,wood chips,415.1359294636297
S0,T0857,ARC,BP,municipal waste,174.75177304964538
S0,T0857,ARGO5,BP,municipal waste,40.94488188976378
S0,T0857,ARGO6,BP,municipal waste,56.19751166407465
S0,T0857,KKV7,BP,wood chips,33.84
S0,T0857,KKV8,BP,wood chips,36.3898916967509
S0,T0857,VF5,BP,municipal waste,73.94551845342707
S0,T0857,VF6,BP,municipal waste,90.73649754500818
S0,T0857,HOB_EL,HO,electricity,118.8
S0,T0857,HOB_NG,HO,natural gas,273.0733170514718
S0,T0857,HOB_WP,HO,wood pellets,33.33
S0,T0857,HOB_WW,HO,wood waste,14.14
S0,T0857,DEH,HO,excess heat,8.0
S0,T0857,HP_AIR,HO,electricity,8.120000000000001
S0,T0858,AMV1,BP,wood pellets,260.5946791862285
S0,T0858,AMV4,BP,wood chips,415.1359294636297
S0,T0858,ARC,BP,municipal waste,174.75177304964538
S0,T0858,ARGO5,BP,municipal waste,40.94488188976378
S0,T0858,ARGO6,BP,municipal waste,56.19751166407465
S0,T0858,KKV7,BP,wood chips,33.84
S0,T0858,KKV8,BP,wood chips,36.3898916967509
S0,T0858,VF5,BP,municipal waste,73.94551845342707
S0,T0858,VF6,BP,municipal waste,90.73649754500818
S0,T0858,HOB_EL,HO,electricity,118.8
S0,T0858,HOB_NG,HO,natural gas,257.0733170514718
S0,T0858,HOB_WP,HO,wood pellets,33.33
S0,T0858,HOB_WW,HO,wood waste,14.14
S0,T0858,DEH,HO,excess heat,8.0
S0,T0858,HP_AIR,HO,electricity,8.120000000000001
S0,T0859,AMV1,BP,wood pellets,260.5946791862285
S0,T0859,AMV4,BP,wood chips,415.1359294636297
S0,T0859,ARC,BP,municipal waste,174.75177304964538
S0,T0859,ARGO5,BP,municipal waste,40.94488188976378
S0,T0859,ARGO6,BP,municipal waste,56.19751166407465
S0,T0859,KKV7,BP,wood chips,33.84
S0,T0859,KKV8,BP,wood chips,36.3898916967509
S0,T0859,VF5,BP,municipal waste,73.94551845342707
S0,T0859,VF6,BP,municipal waste,90.73649754500818
S0,T0859,HOB_EL,HO,electricity,118.8
S0,T0859,HOB_NG,HO,natural gas,249.0733170514718
S0,T0859,HOB_WP,HO,wood pellets,33.33
S0,T0859,HOB_WW,HO,wood waste,14.14
S0,T0859,DEH,HO,excess heat,8.0
S0,T0859,HP_AIR,HO,electricity,8.120000000000001
S0,T0860,AMV1,BP,wood pellets,260.5946791862285
S0,T0860,AMV4,BP,wood chips,415.1359294636297
S0,T0860,ARC,BP,municipal waste,174.75177304964538
S0,T0860,ARGO5,BP,municipal waste,40.94488188976378
S0,T0860,ARGO6,BP,municipal waste,56.19751166407465
S0,T0860,KKV7,BP,wood chips,33.84
S0,T0860,KKV8,BP,wood chips,36.3898916967509
S0,T0860,VF5,BP,municipal waste,73.94551845342707
S0,T0860,VF6,BP,municipal waste,90.73649754500818
S0,T0860,HOB_EL,HO,electricity,118.8
S0,T0860,HOB_NG,HO,natural gas,192.10579705147182
S0,T0860,HOB_WP,HO,wood pellets,33.33
S0,T0860,HOB_WW,HO,wood waste,14.14
S0,T0860,DEH,HO,excess heat,8.0
S0,T0860,HP_AIR,HO,electricity,8.087520000000001
S0,T0861,AMV1,BP,wood pellets,260.5946791862285
S0,T0861,AMV4,BP,wood chips,415.1359294636297
S0,T0861,ARC,BP,municipal waste,174.75177304964538
S0,T0861,ARGO5,BP,municipal waste,40.94488188976378
S0,T0861,ARGO6,BP,municipal waste,56.19751166407465
S0,T0861,KKV7,BP,wood chips,33.84
S0,T0861,KKV8,BP,wood chips,36.3898916967509
S0,T0861,VF5,BP,municipal waste,73.94551845342707
S0,T0861,VF6,BP,municipal waste,90.73649754500818
S0,T0861,HOB_EL,HO,electricity,118.8
S0,T0861,HOB_NG,HO,natural gas,184.10579705147182
S0,T0861,HOB_WP,HO,wood pellets,33.33
S0,T0861,HOB_WW,HO,wood waste,14.14
S0,T0861,DEH,HO,excess heat,8.0
S0,T0861,HP_AIR,HO,electricity,8.087520000000001
S0,T0862,AMV1,BP,wood pellets,260.5946791862285
S0,T0862,AMV4,BP,wood chips,415.1359294636297
S0,T0862,ARC,BP,municipal waste,174.75177304964538
S0,T0862,ARGO5,BP,municipal waste,40.94488188976378
S0,T0862,ARGO6,BP,municipal waste,56.19751166407465
S0,T0862,KKV7,BP,wood chips,33.84
S0,T0862,KKV8,BP,wood chips,36.3898916967509
S0,T0862,VF5,BP,municipal waste,73.94551845342707
S0,T0862,VF6,BP,municipal waste,90.73649754500818
S0,T0862,HOB_EL,HO,electricity,118.8
S0,T0862,HOB_NG,HO,natural gas,143.04083705147178
S0,T0862,HOB_WP,HO,wood pellets,33.33
S0,T0862,HOB_WW,HO,wood waste,14.14
S0,T0862,DEH,HO,excess heat,8.0
S0,T0862,HP_AIR,HO,electricity,8.15248
S0,T0863,AMV1,BP,wood pellets,260.5946791862285
S0,T0863,AMV4,BP,wood chips,415.1359294636297
S0,T0863,ARC,BP,municipal waste,174.75177304964538
S0,T0863,ARGO5,BP,municipal waste,40.94488188976378
S0,T0863,ARGO6,BP,municipal waste,56.19751166407465
S0,T0863,KKV7,BP,wood chips,33.84
S0,T0863,KKV8,BP,wood chips,36.3898916967509
S0,T0863,VF5,BP,municipal waste,73.94551845342707
S0,T0863,VF6,BP,municipal waste,90.73649754500818
S0,T0863,HOB_EL,HO,electricity,118.8
S0,T0863,HOB_NG,HO,natural gas,84.07331705147182
S0,T0863,HOB_WP,HO,wood pellets,33.33
S0,T0863,HOB_WW,HO,wood waste,14.14
S0,T0863,DEH,HO,excess heat,8.0
S0,T0863,HP_AIR,HO,electricity,8.120000000000001
S0,T0864,AMV1,BP,wood pellets,260.5946791862285
S0,T0864,AMV4,BP,wood chips,415.1359294636297
S0,T0864,ARC,BP,municipal waste,174.75177304964538
S0,T0864,ARGO5,BP,municipal waste,40.94488188976378
S0,T0864,ARGO6,BP,municipal waste,56.19751166407465
S0,T0864,KKV7,BP,wood chips,33.84
S0,T0864,KKV8,BP,wood chips,36.3898916967509
S0,T0864,VF5,BP,municipal waste,73.94551845342707
S0,T0864,VF6,BP,municipal waste,90.73649754500818
S0,T0864,HOB_EL,HO,electricity,118.8
S0,T0864,HOB_NG,HO,natural gas,43.07331705147182
S0,T0864,HOB_WP,HO,wood pellets,33.33
S0,T0864,HOB_WW,HO,wood waste,14.14
S0,T0864,DEH,HO,excess heat,8.0
S0,T0864,HP_AIR,HO,electricity,8.120000000000001
S0,T0865,AMV1,BP,wood pellets,260.5946791862285
S0,T0865,AMV4,BP,wood chips,415.1359294636297
S0,T0865,ARC,BP,municipal waste,174.75177304964538
S0,T0865,ARGO5,BP,municipal waste,40.94488188976378
S0,T0865,ARGO6,BP,municipal waste,56.19751166407465
S0,T0865,KKV7,BP,wood chips,33.84
S0,T0865,KKV8,BP,wood chips,36.3898916967509
S0,T0865,VF5,BP,municipal waste,73.94551845342707
S0,T0865,VF6,BP,municipal waste,90.73649754500818
S0,T0865,HOB_EL,HO,electricity,118.8
S0,T0865,HOB_NG,HO,natural gas,37.07331705147182
S0,T0865,HOB_WP,HO,wood pellets,33.33
S0,T0865,HOB_WW,HO,wood waste,14.14
S0,T0865,DEH,HO,excess heat,8.0
S0,T0865,HP_AIR,HO,electricity,8.120000000000001
S0,T0866,AMV1,BP,wood pellets,260.5946791862285
S0,T0866,AMV4,BP,wood chips,415.1359294636297
S0,T0866,ARC,BP,municipal waste,174.75177304964538
S0,T0866,ARGO5,BP,municipal waste,40.94488188976378
S0,T0866,ARGO6,BP,municipal waste,56.19751166407465
S0,T0866,KKV7,BP,wood chips,33.84
S0,T0866,KKV8,BP,wood chips,36.3898916967509
S0,T0866,VF5,BP,municipal waste,73.94551845342707
S0,T0866,VF6,BP,municipal waste,90.73649754500818
S0,T0866,HOB_EL,HO,electricity,118.8
S0,T0866,HOB_NG,HO,natural gas,26.040837051471826
S0,T0866,HOB_WP,HO,wood pellets,33.33
S0,T0866,HOB_WW,HO,wood waste,14.14
S0,T0866,DEH,HO,excess heat,8.0
S0,T0866,HP_AIR,HO,electricity,8.15248
S0,T0867,AMV1,BP,wood pellets,256.6030362377002
S0,T0867,AMV4,BP,wood chips,415.1359294636297
S0,T0867,ARC,BP,municipal waste,174.75177304964538
S0,T0867,ARGO5,BP,municipal waste,40.94488188976378
S0,T0867,ARGO6,BP,municipal waste,56.19751166407465
S0,T0867,KKV7,BP,wood chips,33.84
S0,T0867,KKV8,BP,wood chips,36.3898916967509
S0,T0867,VF5,BP,municipal waste,73.94551845342707
S0,T0867,VF6,BP,municipal waste,90.73649754500818
S0,T0867,HOB_EL,HO,electricity,118.8
S0,T0867,HOB_WP,HO,wood pellets,33.33
S0,T0867,HOB_WW,HO,wood waste,14.14
S0,T0867,DEH,HO,excess heat,8.0
S0,T0867,HP_AIR,HO,electricity,8.18496
S0,T0868,AMV1,BP,wood pellets,260.5946791862285
S0,T0868,AMV4,BP,wood chips,415.1359294636297
S0,T0868,ARC,BP,municipal waste,174.75177304964538
S0,T0868,ARGO5,BP,municipal waste,40.94488188976378
S0,T0868,ARGO6,BP,municipal waste,56.19751166407465
S0,T0868,KKV7,BP,wood chips,33.84
S0,T0868,KKV8,BP,wood chips,36.3898916967509
S0,T0868,VF5,BP,municipal waste,73.94551845342707
S0,T0868,VF6,BP,municipal waste,90.73649754500818
S0,T0868,HOB_EL,HO,electricity,118.8
S0,T0868,HOB_NG,HO,natural gas,75.97587705147181
S0,T0868,HOB_WP,HO,wood pellets,33.33
S0,T0868,HOB_WW,HO,wood waste,14.14
S0,T0868,DEH,HO,excess heat,8.0
S0,T0868,HP_AIR,HO,electricity,8.21744
S0,T0869,AMV1,BP,wood pellets,260.5946791862285
S0,T0869,AMV4,BP,wood chips,415.1359294636297
S0,T0869,ARC,BP,municipal waste,174.75177304964538
S0,T0869,ARGO5,BP,municipal waste,40.94488188976378
S0,T0869,ARGO6,BP,municipal waste,56.19751166407465
S0,T0869,KKV7,BP,wood chips,33.84
S0,T0869,KKV8,BP,wood chips,36.3898916967509
S0,T0869,VF5,BP,municipal waste,73.94551845342707
S0,T0869,VF6,BP,municipal waste,90.73649754500818
S0,T0869,HOB_EL,HO,electricity,118.8
S0,T0869,HOB_NG,HO,natural gas,183.00835705147182
S0,T0869,HOB_WP,HO,wood pellets,33.33
S0,T0869,HOB_WW,HO,wood waste,14.14
S0,T0869,DEH,HO,excess heat,8.0
S0,T0869,HP_AIR,HO,electricity,8.18496
S0,T0870,AMV1,BP,wood pellets,260.5946791862285
S0,T0870,AMV4,BP,wood chips,415.1359294636297
S0,T0870,ARC,BP,municipal waste,174.75177304964538
S0,T0870,ARGO5,BP,municipal waste,40.94488188976378
S0,T0870,ARGO6,BP,municipal waste,56.19751166407465
S0,T0870,KKV7,BP,wood chips,33.84
S0,T0870,KKV8,BP,wood chips,36.3898916967509
S0,T0870,VF5,BP,municipal waste,73.94551845342707
S0,T0870,VF6,BP,municipal waste,90.73649754500818
S0,T0870,HOB_EL,HO,electricity,118.8
S0,T0870,HOB_NG,HO,natural gas,279.0408370514718
S0,T0870,HOB_WP,HO,wood pellets,33.33
S0,T0870,HOB_WW,HO,wood waste,14.14
S0,T0870,DEH,HO,excess heat,8.0
S0,T0870,HP_AIR,HO,electricity,8.15248
S0,T0871,AMV1,BP,wood pellets,260.5946791862285
S0,T0871,AMV4,BP,wood chips,415.1359294636297
S0,T0871,ARC,BP,municipal waste,174.75177304964538
S0,T0871,ARGO5,BP,municipal waste,40.94488188976378
S0,T0871,ARGO6,BP,municipal waste,56.19751166407465
S0,T0871,KKV7,BP,wood chips,33.84
S0,T0871,KKV8,BP,wood chips,36.3898916967509
S0,T0871,VF5,BP,municipal waste,73.94551845342707
S0,T0871,VF6,BP,municipal waste,90.73649754500818
S0,T0871,HOB_EL,HO,electricity,118.8
S0,T0871,HOB_NG,HO,natural gas,282.9758770514718
S0,T0871,HOB_WP,HO,wood pellets,33.33
S0,T0871,HOB_WW,HO,wood waste,14.14
S0,T0871,DEH,HO,excess heat,8.0
S0,T0871,HP_AIR,HO,electricity,8.21744
S0,T0872,AMV1,BP,wood pellets,260.5946791862285
S0,T0872,AMV4,BP,wood chips,415.1359294636297
S0,T0872,ARC,BP,municipal waste,174.75177304964538
S0,T0872,ARGO5,BP,municipal waste,40.94488188976378
S0,T0872,ARGO6,BP,municipal waste,56.19751166407465
S0,T0872,KKV7,BP,wood chips,33.84
S0,T0872,KKV8,BP,wood chips,36.3898916967509
S0,T0872,VF5,BP,municipal waste,73.94551845342707
S0,T0872,VF6,BP,municipal waste,90.73649754500818
S0,T0872,HOB_EL,HO,electricity,118.8
S0,T0872,HOB_NG,HO,natural gas,257.94339705147183
S0,T0872,HOB_WP,HO,wood pellets,33.33
S0,T0872,HOB_WW,HO,wood waste,14.14
S0,T0872,DEH,HO,excess heat,8.0
S0,T0872,HP_AIR,HO,electricity,8.249920000000001
S0,T0873,AMV1,BP,wood pellets,260.5946791862285
S0,T0873,AMV4,BP,wood chips,415.1359294636297
S0,T0873,ARC,BP,municipal waste,174.75177304964538
S0,T0873,ARGO5,BP,municipal waste,40.94488188976378
S0,T0873,ARGO6,BP,municipal waste,56.19751166407465
S0,T0873,KKV7,BP,wood chips,33.84
S0,T0873,KKV8,BP,wood chips,36.3898916967509
S0,T0873,VF5,BP,municipal waste,73.94551845342707
S0,T0873,VF6,BP,municipal waste,90.73649754500818
S0,T0873,HOB_EL,HO,electricity,118.8
S0,T0873,HOB_NG,HO,natural gas,192.94339705147183
S0,T0873,HOB_WP,HO,wood pellets,33.33
S0,T0873,HOB_WW,HO,wood waste,14.14
S0,T0873,DEH,HO,excess heat,8.0
S0,T0873,HP_AIR,HO,electricity,8.249920000000001
S0,T0874,AMV1,BP,wood pellets,260.5946791862285
S0,T0874,AMV4,BP,wood chips,415.1359294636297
S0,T0874,ARC,BP,municipal waste,174.75177304964538
S0,T0874,ARGO5,BP,municipal waste,40.94488188976378
S0,T0874,ARGO6,BP,municipal waste,56.19751166407465
S0,T0874,KKV7,BP,wood chips,33.84
S0,T0874,KKV8,BP,wood chips,36.3898916967509
S0,T0874,VF5,BP,municipal waste,73.94551845342707
S0,T0874,VF6,BP,municipal waste,90.73649754500818
S0,T0874,HOB_EL,HO,electricity,118.8
S0,T0874,HOB_NG,HO,natural gas,125.87843705147183
