scenario,T,value
S1,T3116,8.861935282555116
S1,T3117,8.7941721949325
S1,T3118,7.662739549788828
S1,T3119,6.669962688057964
S1,T3120,5.828324057205846
S1,T3121,5.363663902207085
S1,T3122,5.4079095671612585
S1,T3123,5.335076740391999
S1,T3124,6.242942236493064
S1,T3125,9.858582957150114
S1,T3126,10.780980588032575
S1,T3127,11.330046703475972
S1,T3128,10.723147362974982
S1,T3129,10.190633196627447
S1,T3130,9.912355681790315
S1,T3131,9.266114866790314
S1,T3132,8.640155284645777
S1,T3133,7.306897864282884
S1,T3134,7.124626540485509
S1,T3135,7.152069868578772
S1,T3136,8.516136197227521
S1,T3137,9.699960494171414
S1,T3138,10.749693241065149
S1,T3139,10.836760227061555
S1,T3140,11.278294147852986
S1,T3141,10.788170352511148
S1,T3142,10.22135842641194
S1,T3143,10.52828048921848
S1,T3144,9.918190077579267
S1,T3145,9.649421269544217
S1,T3146,9.38045661664231
S1,T3147,9.354415807541491
S1,T3148,9.94237655135435
S1,T3149,11.932056850839114
S1,T3150,13.700196996342582
S1,T3151,11.996845180019818
S1,T3152,11.22102167454174
S1,T3153,10.839535094394972
S1,T3154,10.554145062615186
S1,T3155,10.038987198454917
S1,T3156,9.563618708386178
S1,T3157,9.293873089588185
S1,T3158,9.306126504692841
S1,T3159,9.34507378944761
S1,T3160,10.47246402584407
S1,T3161,11.450721853050533
S1,T3162,12.121053557226901
S1,T3163,12.382735043008424
S1,T3164,11.872208632360664
S1,T3165,11.608054036063288
S1,T3166,11.179302195566017
S1,T3167,11.192261530421106
S1,T3168,10.80023031430456
S1,T3169,10.545333910714021
S1,T3170,10.635080464930024
S1,T3171,10.551852150128191
S1,T3172,11.510489520896705
S1,T3173,14.026294706391507
S1,T3174,17.034230847761332
S1,T3175,16.881536413204113
S1,T3176,14.989023873612211
S1,T3177,14.949396089058089
S1,T3178,14.512438456393982
S1,T3179,14.065364170640327
S1,T3180,13.579215619444515
S1,T3181,13.161626436604534
S1,T3182,13.164363456001363
S1,T3183,13.002303678916894
S1,T3184,14.731869616968666
S1,T3185,16.452310350949965
S1,T3186,16.66241009819916
S1,T3187,14.292571742022542
S1,T3188,13.48065235573322
S1,T3189,11.656333742387293
S1,T3190,10.466164498799232
S1,T3191,9.877577304298365
S1,T3192,9.693986107429405
S1,T5209,10.02111678426416
S1,T5210,10.117843534050605
S1,T5211,10.453596276187326
S1,T5212,11.37345368466748
S1,T5213,12.410308682663072
S1,T5214,14.162325349878135
S1,T5215,14.760151378946148
S1,T5216,14.719558331710191
S1,T5217,12.608921470156686
S1,T5218,12.047540780500814
S1,T5219,11.90691066428041
S1,T5220,12.562926119662258
S1,T5221,12.453877171193712
S1,T5222,12.26342763233229
S1,T5223,13.783462737505225
S1,T5224,15.398643236507661
S1,T5225,16.356840984728994
S1,T5226,18.450479908477835
S1,T5227,16.546133865150882
S1,T5228,14.95641402187384
S1,T5229,14.499566870170034
S1,T5230,13.479872417191274
S1,T5231,12.820997567893453
S1,T5232,12.05606258865541
S1,T5233,11.677877142712976
S1,T5234,11.346977378588093
S1,T5235,11.284709817522634
S1,T5236,12.06643230872737
S1,T5237,13.974262465194988
S1,T5238,15.509740084182337
S1,T5239,15.19427385920903
S1,T5240,14.955123867011958
S1,T5241,15.388521505250118
S1,T5242,15.096606255326718
S1,T5243,12.999317190611073
S1,T5244,12.796625155018571
S1,T5245,12.588940799300142
S1,T5246,12.888397082469824
S1,T5247,13.776634995121867
S1,T5248,14.907559693443595
S1,T5249,15.807533393335074
S1,T5250,16.97029045327356
S1,T5251,15.790266157371171
S1,T5252,15.142157614087745
S1,T5253,14.605033378040275
S1,T5254,13.179121532464602
S1,T5255,13.692901368829505
S1,T5256,12.466897136976556
S1,T5257,12.037164163199861
S1,T5258,11.705752362207523
S1,T5259,11.574066782447192
S1,T5260,11.709664868040274
S1,T5261,11.716913561174561
S1,T5262,12.389168972147749
S1,T5263,12.798124744032034
S1,T5264,13.16245141634169
S1,T5265,12.395381482823238
S1,T5266,11.90199970313835
S1,T5267,11.27937604738916
S1,T5268,10.995796658006036
S1,T5269,11.054709757482012
S1,T5270,11.736033256771705
S1,T5271,12.044029269347726
S1,T5272,13.236635616172821
S1,T5273,14.417779554002438
S1,T5274,14.771952928042598
S1,T5275,14.748143191349815
S1,T5276,14.712015303604343
S1,T5277,14.029648360052809
S1,T5278,12.521781994912374
S1,T5279,12.279007459885099
S1,T5280,11.935659056371867
S1,T5281,11.59294782562384
S1,T5282,10.969115133371055
S1,T5283,10.849983943773214
S1,T5284,10.859188653718665
S1,T5285,10.661342651224468
S1,T5286,10.722886044984913
S1,T5287,11.014808020658661
S1,T5288,11.048360389917017
S1,T5289,11.541909616183265
S1,T5290,11.27873650071669
S1,T5291,10.96951332911618
S1,T5292,10.819418691516947
S1,T5293,10.907445128563719
S1,T5294,11.100596258909588
S1,T5295,12.00635024408078
S1,T5296,12.534012930525767
S1,T5297,13.986175650350512
S1,T5298,14.818828675305246
S1,T5299,14.79931614935295
S1,T5300,14.68708937452066
S1,T5301,13.57842270733229
S1,T5302,10.9745802299263
S1,T5303,12.065457830300604
S1,T5304,11.71279231814357
S1,T5305,11.602417466819873
S1,T5306,10.989732510832175
S1,T5307,11.149282615937212
S1,T5308,11.45832222450151
S1,T5309,14.682779790399259
S1,T5310,15.888946485513582
S1,T5311,17.72329144303331
S1,T5312,16.98435175704852
S1,T5313,16.92302392943129
S1,T5314,16.913136659350627
S1,T5315,16.957699976595872
S1,T5316,17.24335152740657
S1,T5317,16.771714733907846
S1,T5318,15.869798973907267
S1,T5319,15.48597990896994
S1,T5320,15.2338601049942
S1,T5321,16.158916681349236
S1,T5322,17.47467417257138
S1,T5323,15.84094761242398
S1,T5324,15.011404356905757
S1,T5325,14.422691470777046
S1,T5326,12.010249315271007
S1,T5327,12.927285374053506
S1,T5328,12.548078962486073
S1,T5329,12.032665777397867
S1,T5330,11.729033544087164
S1,T5331,11.84379081262941
S1,T5332,12.27130313674269
S1,T5333,13.782258678236422
S1,T5334,15.380559192033427
S1,T5335,17.388347508908428
S1,T5336,17.143137647668873
S1,T5337,17.2660633097435
S1,T5338,17.233052244086583
S1,T5339,17.185038351265668
S1,T5340,16.14968282909761
S1,T5341,16.42169625079097
S1,T5342,16.433504273483635
S1,T5343,15.198663914843896
S1,T5344,16.281836194896123
S1,T5345,15.831563370831592
S1,T5346,15.875740607896358
S1,T5347,14.535664341969014
S1,T5348,14.254188763742457
S1,T5349,13.129355975906455
S1,T5350,11.45442683472319
S1,T5351,10.715451136475744
S1,T5352,10.486399558552693
S1,T5353,10.47063294734738
S1,T5354,10.665758994694755
S1,T5355,11.119080754041319
S1,T5356,12.135622407880689
S1,T5357,13.420046134554319
S1,T5358,17.682345768356548
S1,T5359,18.457833370558845
S1,T5360,18.712908602078112
S1,T5361,19.351271439739442
S1,T5362,19.294996314414462
S1,T5363,19.24110567586235
S1,T5364,18.585259306975978
S1,T5365,19.187395346218082
S1,T5366,18.015337781382314
S1,T5367,18.308578869297236
S1,T5368,17.96100918325267
S1,T5369,18.055296648663536
S1,T5370,18.282920272411214
S1,T5371,15.955293971067201
S1,T5372,14.89621286571321
S1,T5373,14.12755708364032
S1,T5374,12.33518886158078
S1,T5375,12.30363389568013
S1,T5376,11.811591863979807
S1,T7393,5.39277641100784
S1,T7394,5.286923437465857
S1,T7395,5.275893900081563
S1,T7396,5.318033372961558
S1,T7397,5.453957311237986
S1,T7398,5.662872296341047
S1,T7399,6.170475062253415
S1,T7400,6.0392502153079155
S1,T7401,5.953694755194739
S1,T7402,5.833675295317399
S1,T7403,5.722685479510622
S1,T7404,5.663262653896054
S1,T7405,5.832220275251644
S1,T7406,5.676817888606474
S1,T7407,5.855919363000126
S1,T7408,6.222168565271244
S1,T7409,8.580361466028705
S1,T7410,6.548244256788062
S1,T7411,6.064295221595219
S1,T7412,5.8353087948741775
S1,T7413,5.609480506449165
S1,T7414,5.438624527379869
S1,T7415,5.2830213641097625
S1,T7416,5.275084146254426
S1,T7417,5.264282738796788
S1,T7418,5.266577715292741
S1,T7419,5.326866260252908
S1,T7420,5.424687457025164
S1,T7421,5.7322359133440814
S1,T7422,7.605584134970916
S1,T7423,17.16013344631449
S1,T7424,17.850929998665908
S1,T7425,17.24744601092501
S1,T7426,16.592206426791222
S1,T7427,16.40407098161798
S1,T7428,15.091623703865075
S1,T7429,14.841101442412114
S1,T7430,15.023654677307789
S1,T7431,16.2077471420062
S1,T7432,17.06998335599393
S1,T7433,18.786964399264036
S1,T7434,18.343132911120385
S1,T7435,17.306651004334217
S1,T7436,15.481343170971803
S1,T7437,14.302822267060572
S1,T7438,14.48839198971611
S1,T7439,13.597043800452076
S1,T7440,13.988838960273773
S1,T7441,12.96151572346864
S1,T7442,11.817228898632399
S1,T7443,9.432829465085357
S1,T7444,11.614982832295777
S1,T7445,12.195099494022509
S1,T7446,12.781087038774658
S1,T7447,12.907271820734067
S1,T7448,13.859013688019727
S1,T7449,13.860427317480399
S1,T7450,13.411199028528074
S1,T7451,13.17175730030033
S1,T7452,13.449073767713708
S1,T7453,13.289419321889227
S1,T7454,13.782954060713102
S1,T7455,15.662253061186162
S1,T7456,17.248088439119638
S1,T7457,18.614462090523496
S1,T7458,17.815004975443056
S1,T7459,17.26892397593782
S1,T7460,16.24605379718016
S1,T7461,15.207055974067288
S1,T7462,14.922449117913688
S1,T7463,14.322945938568056
S1,T7464,14.37034287840143
S1,T7465,13.335215212747064
S1,T7466,13.165725187699822
S1,T7467,13.189036032449568
S1,T7468,13.345856802561288
S1,T7469,12.429465506668796
S1,T7470,15.466782987763663
S1,T7471,23.585177461329163
S1,T7472,25.064875043940248
S1,T7473,25.087194278002425
S1,T7474,25.029440420304525
S1,T7475,25.036706056585164
S1,T7476,25.018367565683096
S1,T7477,25.0172364615143
S1,T7478,13.986244558869384
S1,T7479,15.639487529233275
S1,T7480,16.765992659823162
S1,T7481,18.265435002835165
S1,T7482,18.04395638010598
S1,T7483,17.144593107665987
S1,T7484,16.481662370134067
S1,T7485,15.507378764964889
S1,T7486,15.158365820106615
S1,T7487,14.390850528312692
S1,T7488,13.517877970507534
S1,T7489,11.023588547545966
S1,T7490,10.208687117522343
S1,T7491,11.590178635047245
S1,T7492,13.141978409699949
S1,T7493,12.653698039701865
S1,T7494,18.010917068716168
S1,T7495,20.665814752088867
S1,T7496,22.42864599047753
S1,T7497,17.77299166964249
S1,T7498,17.541476534432455
S1,T7499,17.524647396336825
S1,T7500,17.50982018700779
S1,T7501,22.130474133665093
S1,T7502,22.093556570311545
S1,T7503,22.188091534417136
S1,T7504,24.915587183130746
S1,T7505,43.312493535978675
S1,T7506,26.19275838144216
S1,T7507,19.97351375136236
S1,T7508,17.562409761451097
S1,T7509,16.651696786604315
S1,T7510,16.00998403453907
S1,T7511,14.552026258395047
S1,T7512,13.634829404754214
S1,T7513,13.634433574357125
S1,T7514,13.4372136660738
S1,T7515,13.231181848929392
S1,T7516,13.516560439132405
S1,T7517,14.515010030195354
S1,T7518,17.523230080863765
S1,T7519,23.334285432517877
S1,T7520,33.502166858455695
S1,T7521,22.999803049361596
S1,T7522,22.566933191152323
S1,T7523,22.971625368785112
S1,T7524,23.127363446268514
S1,T7525,24.421371654394154
S1,T7526,23.645262214390325
S1,T7527,24.1607878021642
S1,T7528,26.081402715769283
S1,T7529,50.326746017636616
S1,T7530,24.694890588335674
S1,T7531,21.692299497654496
S1,T7532,18.182017425937822
S1,T7533,16.771294894553755
S1,T7534,16.18487735618999
S1,T7535,14.695201562348698
S1,T7536,15.433884730130874
S1,T7537,14.882607217230593
S1,T7538,13.962856636008045
S1,T7539,13.901831977185266
S1,T7540,13.829176967678116
S1,T7541,14.411222932414455
S1,T7542,17.241903345792903
S1,T7543,21.656927970222167
S1,T7544,21.854345975647984
S1,T7545,19.716840110283453
S1,T7546,19.519278734028987
S1,T7547,20.043962366246813
S1,T7548,21.213262710604575
S1,T7549,21.771413890644794
S1,T7550,21.776796610402837
S1,T7551,21.975783131231488
S1,T7552,23.17025400235891
S1,T7553,28.26291488648877
S1,T7554,22.129823918204803
S1,T7555,20.245015980427734
S1,T7556,16.790827081832866
S1,T7557,14.863656514325205
S1,T7558,14.6729195924202
S1,T7559,13.886852025797369
S1,T7560,6.77187004351379
S2,T0841,8.897273554153617
S2,T0842,8.981754255899906
S2,T0843,9.087002214204519
S2,T0844,9.029126575824735
S2,T0845,9.008426180104594
S2,T0846,10.967685870530648
S2,T0847,13.1693899253795
S2,T0848,14.83902031409838
S2,T0849,13.50463666357607
S2,T0850,11.173636974424776
S2,T0851,9.348425339071888
S2,T0852,9.298549682065818
S2,T0853,9.225202124703392
S2,T0854,9.142356306937671
S2,T0855,9.100151894600755
S2,T0856,9.135995320336596
S2,T0857,9.149680669679352
S2,T0858,9.086959156109167
S2,T0859,9.023256134111156
S2,T0860,8.886744092186431
S2,T0861,8.844342587577536
S2,T0862,8.725598143185557
S2,T0863,8.570667790651951
S2,T0864,8.476304377111484
S2,T0865,8.460206074095764
S2,T0866,8.531117833409702
S2,T0867,8.5600049906654
S2,T0868,8.66515683295678
S2,T0869,8.81805230070287
S2,T0870,8.941892458733589
S2,T0871,9.13910690542655
S2,T0872,9.286542605599589
S2,T0873,9.317455760888802
S2,T0874,9.304576697463293
S2,T0875,9.250064607838919
S2,T0876,9.20798704471402
S2,T0877,9.26674652099619
S2,T0878,9.1365755354838
S2,T0879,9.232921133953182
S2,T0880,11.681875111571461
S2,T0881,15.744586497467171
S2,T0882,15.976593164761079
S2,T0883,11.809695339729616
S2,T0884,13.007344063017472
S2,T0885,14.072296531164655
S2,T0886,13.981130995635143
S2,T0887,13.125820456437522
S2,T0888,13.168497331066947
S2,T0889,12.91517487599085
S2,T0890,11.932130469324568
S2,T0891,11.208295668712747
S2,T0892,11.229246173750271
S2,T0893,11.549246506432826
S2,T0894,15.142698570926441
S2,T0895,17.11290508401184
S2,T0896,19.049731890424443
S2,T0897,16.676111720297133
S2,T0898,15.275016877402074
S2,T0899,14.597800161171191
S2,T0900,14.28620648398054
S2,T0901,13.718811020927616
S2,T0902,13.181279040733202
S2,T0903,13.023300259551029
S2,T0904,14.322878137836279
S2,T0905,15.02351268596005
S2,T0906,14.83083944371129
S2,T0907,13.692452308327006
S2,T0908,8.951916858703628
S2,T0909,8.885138527927282
S2,T0910,8.743946091812356
S2,T0911,8.660368834689256
S2,T0912,8.482411476779227
S2,T0913,8.431937990024124
S2,T0914,8.370312574100877
S2,T0915,8.329663612404772
S2,T0916,8.319085364141776
S2,T0917,8.293937987887082
S2,T0918,8.285180850764437
S2,T0919,8.317581612522165
S2,T0920,8.37439885659447
S2,T0921,8.423395510650641
S2,T0922,8.44736817557404
S2,T0923,8.457049798443006
S2,T0924,8.44900817014868
S2,T0925,8.47329407221593
S2,T0926,8.530916195172358
S2,T0927,8.58580062403646
S2,T0928,8.696020665568364
S2,T0929,8.944645511241252
S2,T0930,12.53195454093166
S2,T0931,8.903285706897227
S2,T0932,8.402225259703448
S2,T0933,8.287712108334459
S2,T0934,8.211610397448467
S2,T0935,8.048948278449291
S2,T0936,8.174747634332224
S2,T0937,8.091189443085652
S2,T0938,7.979650010535484
S2,T0939,7.436191846261875
S2,T0940,7.06723006941021
S2,T0941,6.30282257429832
S2,T0942,6.135217288777854
S2,T0943,6.409805208331417
S2,T0944,6.954755974640351
S2,T0945,7.384935632464488
S2,T0946,7.553846833445719
S2,T0947,7.551986500758573
S2,T0948,7.540559493463678
S2,T0949,7.543916131179506
S2,T0950,7.196308766155682
S2,T0951,7.183397001454346
S2,T0952,7.5487580159452214
S2,T0953,7.970096598834234
S2,T0954,8.009637513533276
S2,T0955,7.210806362666339
S2,T0956,6.152588802914117
S2,T0957,5.9745628543955425
S2,T0958,5.517767485158964
S2,T0959,5.190798302248943
S2,T0960,4.5670953759581145
S2,T0961,4.535146883850387
S2,T0962,4.572946867962983
S2,T0963,4.57511141483025
S2,T0964,5.040431035395223
S2,T0965,5.224167876180311
S2,T0966,7.409412919433825
S2,T0967,8.400549654654416
S2,T0968,9.402761675102166
S2,T0969,8.313010670733734
S2,T0970,8.160595719085785
S2,T0971,8.181508898574961
S2,T0972,8.011490867254617
S2,T0973,8.033321443847932
S2,T0974,8.082268390639218
S2,T0975,8.101587308598962
S2,T0976,8.247632604268174
S2,T0977,8.428179166568357
S2,T0978,8.464027712243793
S2,T0979,8.295948770516514
S2,T0980,8.26116108315556
S2,T0981,8.141602241401008
S2,T0982,7.89773563322965
S2,T0983,6.44694506469991
S2,T0984,7.793150940975842
S2,T0985,6.396973502045118
S2,T0986,5.263516958446634
S2,T0987,5.248214161139712
S2,T0988,5.24353706681154
S2,T0989,5.58508874728432
S2,T0990,8.21384490928989
S2,T0991,8.37478657160047
S2,T0992,8.503923353709498
S2,T0993,8.321086150854294
S2,T0994,8.24867078942344
S2,T0995,8.243201282621122
S2,T0996,8.209931015514183
S2,T0997,8.18909362131475
S2,T0998,8.253419718553522
S2,T0999,8.247268496016066
S2,T1000,8.436271560552091
S2,T1001,8.513763858369622
S2,T1002,8.538526002474093
S2,T1003,8.514303772299709
S2,T1004,8.287406486290742
S2,T1005,8.161724438918124
S2,T1006,8.032434995085003
S2,T1007,6.900129187834019
S2,T1008,7.822239978770208
S2,T3025,8.802110159384178
S2,T3026,8.994315374313443
S2,T3027,9.010314717814108
S2,T3028,8.93721292917039
S2,T3029,10.116931896072064
S2,T3030,10.855391232570804
S2,T3031,10.885438187563308
S2,T3032,9.961884520430083
S2,T3033,9.463498908602732
S2,T3034,9.24295465468591
S2,T3035,8.678925219822773
S2,T3036,8.545426887649782
S2,T3037,8.566622825330786
S2,T3038,1.9730996089610822
S2,T3039,8.952080141475316
S2,T3040,2.2018935234693062
S2,T3041,2.728282743566706
S2,T3042,4.378185962762406
S2,T3043,4.590640739923768
S2,T3044,12.710018170373939
S2,T3045,11.029023303819802
S2,T3046,10.467497169173173
S2,T3047,9.999288678317296
S2,T3048,9.28469401469977
S2,T3049,9.375475836447619
S2,T3050,9.302821983050231
S2,T3051,9.346855275872773
S2,T3052,9.729079168399815
S2,T3053,10.720619152142085
S2,T3054,11.549372340313747
S2,T3055,10.917029603860492
S2,T3056,10.048510984557684
S2,T3057,9.309167374410363
S2,T3058,8.940191230469932
S2,T3059,8.682125451843175
S2,T3060,8.246600733849924
S2,T3061,1.702699243869356
S2,T3062,1.662533164770392
S2,T3063,1.8643998818697913
S2,T3064,2.0902526113888937
S2,T3065,2.3093645646841887
S2,T3066,3.0348622416538626
S2,T3067,3.464218162592787
S2,T3068,2.897573928848792
S2,T3069,11.412718851419013
S2,T3070,10.421390228369109
S2,T3071,9.632607811894148
S2,T3072,9.653609904227935
S2,T3073,9.541318850116859
S2,T3074,9.69244033405363
S2,T3075,9.904930287783642
S2,T3076,9.87334314692845
S2,T3077,9.691893727573573
S2,T3078,9.78340256478297
S2,T3079,9.843860085344364
S2,T3080,9.590148034889637
S2,T3081,9.239239590977673
S2,T3082,9.24379470413539
S2,T3083,9.144541901283361
S2,T3084,1.8542370535982233
S2,T3085,1.7160990451435698
S2,T3086,1.5652732710302149
S2,T3087,1.775311815436423
S2,T3088,2.244444602311659
S2,T3089,11.336537602772907
S2,T3090,13.454208260370407
S2,T3091,12.683755170294337
S2,T3092,11.480255999412439
S2,T3093,10.910971655121502
S2,T3094,9.87000913648647
S2,T3095,9.249370380711618
S2,T3096,8.954040167782244
S2,T3097,8.795870929595825
S2,T3098,8.568869906746118
S2,T3099,8.198182789856824
S2,T3100,8.148121429683181
S2,T3101,8.010916174238952
S2,T3102,7.566639457878207
S2,T3103,7.929157438193458
S2,T3104,7.826046394565626
S2,T3105,7.557608005688571
S2,T3106,7.5291321347197355
S2,T3107,7.328278851987518
S2,T3108,0.9329296221914636
S2,T3109,0.846933426346727
S2,T3110,0.8789221360910162
S2,T3111,0.8632440740357936
S2,T3112,0.9428174737475781
S2,T3113,7.2447703416086435
S2,T3114,7.776678008881678
S2,T3115,7.8544657490563194
S2,T3116,7.92596659230953
S2,T3117,7.867112443955741
S2,T3118,6.8844313547991405
S2,T3119,6.022176715106226
S2,T3120,5.291189881738864
S2,T3121,4.887619462269593
S2,T3122,4.926048067290182
S2,T3123,4.862790707832534
S2,T3124,5.651297437195117
S2,T3125,8.791583141893922
S2,T3126,9.592711439227031
S2,T3127,10.069590810401962
S2,T3128,9.542481655922682
S2,T3129,9.079978118284995
S2,T3130,8.838286266329261
S2,T3131,8.277007934236405
S2,T3132,7.733344423562558
S2,T3133,1.5313097014636894
S2,T3134,1.4655033493415994
S2,T3135,1.4703674249394283
S2,T3136,7.625630356425222
S2,T3137,8.653815069394284
S2,T3138,9.565537498005929
S2,T3139,9.641157625280645
S2,T3140,10.024642259602656
S2,T3141,9.598955951986062
S2,T3142,9.106663844915568
S2,T3143,9.37323429279815
S2,T3144,8.843353603243276
S2,T3145,8.609920330706167
S2,T3146,8.376316961391408
S2,T3147,8.353699785937309
S2,T3148,8.864360236288709
S2,T3149,10.592453563066321
S2,T3150,12.12813303229732
S2,T3151,10.648724050007987
S2,T3152,9.974899504968736
S2,T3153,9.6435676756404
S2,T3154,9.395698402584214
S2,T3155,8.948269301776964
S2,T3156,8.53539839198263
S2,T3157,8.301116731811888
S2,T3158,8.311759167623348
S2,T3159,8.345585980352134
S2,T3160,9.324756123764349
S2,T3161,10.17440057342856
S2,T3162,10.756602520653257
S2,T3163,10.983880254386358
S2,T3164,10.540473701277008
S2,T3165,10.311048001471198
S2,T3166,9.938664963553586
S2,T3167,9.949920510531841
S2,T3168,9.609430368153214
S2,T3169,9.388045669225207
S2,T3170,9.465993076897746
S2,T3171,9.393706943570075
S2,T3172,10.226310474727162
S2,T3173,12.411358069384402
S2,T3174,15.02383524705985
S2,T3175,14.89121583405026
S2,T3176,13.247515440897347
S2,T3177,13.213097594944559
S2,T3178,12.83358759563114
S2,T3179,12.445290998441724
S2,T3180,12.02305730222347
S2,T3181,11.660369346581975
S2,T3182,11.662746524943818
S2,T3183,11.52199304842236
S2,T3184,13.024169733060141
S2,T3185,14.518420921192902
S2,T3186,14.700898463576477
S2,T3187,12.642627167473817
S2,T3188,11.937452334265043
S2,T3189,10.35298028493347
S2,T3190,9.319284807266488
S2,T3191,8.808080266865149
S2,T3192,8.6486261463984
S2,T5209,1.1294495091282883
S2,T5210,1.1855963919252102
S2,T5211,1.2786125326684747
S2,T5212,1.5385638372528228
S2,T5213,1.7736150715668082
S2,T5214,1.915944088204623
S2,T5215,1.5697397667864827
S2,T5216,1.2601295498654583
S2,T5217,0.8585599506290749
S2,T5218,0.6969847555278836
S2,T5219,0.5720467938130327
S2,T5220,0.45920596713015027
S2,T5221,0.428042019950712
S2,T5222,0.35308467286403666
S2,T5223,0.4988734967668258
S2,T5224,0.3371344243996959
S2,T5225,0.6882378615837201
S2,T5226,1.0812713377833199
S2,T5227,1.0372580049477371
S2,T5228,1.1086502566368062
S2,T5229,1.2955390561118059
S2,T5230,1.2489598916559477
S2,T5231,1.2595145506962837
S2,T5232,1.2685566867379514
S2,T5233,1.2174867296376501
S2,T5234,1.2358404686545008
S2,T5235,1.2664537628349024
S2,T5236,1.6107808754239603
S2,T5237,2.040689063125275
S2,T5238,2.2197283623097084
S2,T5239,1.7242570425528119
S2,T5240,1.4501771495857263
S2,T5241,1.1868513307367021
S2,T5242,0.6858632872762958
S2,T5243,0.16789230755413453
S2,T5244,0.17626092985499153
S2,T5245,0.03257152134439001
S2,T5246,-0.21310973619850304
S2,T5247,-0.2693420028512168
S2,T5248,-0.21682063256728124
S2,T5249,-0.07666235605158955
S2,T5250,0.21710958873318664
S2,T5251,0.3910591219811004
S2,T5252,0.7398913270106047
S2,T5253,0.9053803505620401
S2,T5254,1.203831804122449
S2,T5255,1.5881547061158614
S2,T5256,1.4721193835334099
S2,T5257,1.4068798381653693
S2,T5258,1.3152040417031092
S2,T5259,1.306747849886592
S2,T5260,1.391087369645301
S2,T5261,1.4373259287331
S2,T5262,1.4406882366180966
S2,T5263,1.4488057488401254
S2,T5264,1.4243449840612243
S2,T5265,1.1733068917415956
S2,T5266,0.8595147732894735
S2,T5267,0.4684906439503884
S2,T5268,-0.009110365652951868
S2,T5269,-0.30112308533521737
S2,T5270,-0.4886256473435793
S2,T5271,-0.6800251179740797
S2,T5272,-0.7834273680203807
S2,T5273,-0.36778383022023386
S2,T5274,-0.21978778237203467
S2,T5275,0.42643625348018444
S2,T5276,0.6998013090379225
S2,T5277,0.7505315919120978
S2,T5278,0.792794139061811
S2,T5279,0.8362993726736747
S2,T5280,0.9839181654138696
S2,T5281,1.0776482255011548
S2,T5282,0.9338006519095157
S2,T5283,0.8838731690444466
S2,T5284,1.018395434883382
S2,T5285,1.0694764563824901
S2,T5286,1.023397414078729
S2,T5287,0.785397736769567
S2,T5288,0.5973154730377364
S2,T5289,0.4787785222836203
S2,T5290,0.32527799442210115
S2,T5291,-0.047911372175238
S2,T5292,-0.2880493451855759
S2,T5293,-0.6604529433480344
S2,T5294,-0.8205217614203864
S2,T5295,-0.8021267464390209
S2,T5296,-0.6616679860714114
S2,T5297,-0.514682751444737
S2,T5298,-0.45265917871529804
S2,T5299,0.0060819030323469025
S2,T5300,0.26909149221026607
S2,T5301,0.3424159269065392
S2,T5302,0.35146580326748844
S2,T5303,0.6259382200735992
S2,T5304,0.6764102991142373
S2,T5305,0.6976299891474327
S2,T5306,0.688312039197027
S2,T5307,0.8209009650866073
S2,T5308,0.9308323496556057
S2,T5309,1.5765640585967013
S2,T5310,1.726232446874776
S2,T5311,1.698845033847751
S2,T5312,1.332382032171551
S2,T5313,1.105906498423905
S2,T5314,0.6446394924699874
S2,T5315,0.05679452063019963
S2,T5316,-0.33736499318598123
S2,T5317,-0.4136469227174657
S2,T5318,-0.13499823536307676
S2,T5319,-0.23590490613693826
S2,T5320,-0.06368189162422477
S2,T5321,0.11923525061635876
S2,T5322,0.6222813520191111
S2,T5323,0.7242354902596777
S2,T5324,0.9247350304392452
S2,T5325,1.0871380986596961
S2,T5326,0.9768517858517332
S2,T5327,1.2931039969459441
S2,T5328,1.3535737695879118
S2,T5329,1.312918702053252
S2,T5330,1.2893601165932378
S2,T5331,1.3707917208595
S2,T5332,1.5314737894407664
S2,T5333,1.7516898500117482
S2,T5334,2.01179274939616
S2,T5335,2.1640915207837574
S2,T5336,1.9247329310632193
S2,T5337,1.7149699936252294
S2,T5338,1.3876441183509407
S2,T5339,1.0741174347440208
S2,T5340,0.696823210800319
S2,T5341,0.8881595454214406
S2,T5342,0.918193109930779
S2,T5343,0.8212807644579432
S2,T5344,0.9814938820832257
S2,T5345,0.9897434892158341
S2,T5346,1.0721060337057893
S2,T5347,1.1248515972480722
S2,T5348,1.1965982828210528
S2,T5349,1.252935427114273
S2,T5350,1.1485896865395777
S2,T5351,1.1063277719936029
S2,T5352,1.1313404157056326
S2,T5353,1.1815140205324728
S2,T5354,1.2454353849699633
S2,T5355,1.3763864339393923
S2,T5356,1.6112176541053167
S2,T5357,1.9072460923078236
S2,T5358,2.74616874325294
S2,T5359,2.7566647195316287
S2,T5360,2.4988195913674494
S2,T5361,2.415693132056357
S2,T5362,2.0060183842486685
S2,T5363,1.6661299332215507
S2,T5364,1.403385782430248
S2,T5365,1.442833557432006
S2,T5366,1.2806331084223814
S2,T5367,1.430530451012703
S2,T5368,1.4504737486006996
S2,T5369,1.6603438975681215
S2,T5370,1.8608370980576254
S2,T5371,1.526941455658718
S2,T5372,1.4843167830328554
S2,T5373,1.507831984383594
S2,T5374,1.316787808166166
S2,T5375,1.3931212402769806
S2,T5376,1.3966932299327823
S2,T7393,4.925865602920077
S2,T7394,4.833548979328008
S2,T7395,4.823929885815281
