scenario,T,TECH,TYPE,F,value
S0,T7401,HOB_EL,HO,electricity,120.0
S0,T7401,HOB_WP,HO,wood pellets,31.730582113317876
S0,T7401,HOB_WW,HO,wood waste,14.0
S0,T7401,DEH,HO,excess heat,8.0
S0,T7401,HP_AIR,HO,electricity,7.0
S0,T7402,FC,CO,electricity,0.04329004329004329
S0,T7402,AMV4,BP,wood chips,494.79434113167076
S0,T7402,ARC,BP,municipal waste,224.0
S0,T7402,ARGO5,BP,municipal waste,65.0
S0,T7402,ARGO6,BP,municipal waste,73.0
S0,T7402,VF5,BP,municipal waste,85.0
S0,T7402,VF6,BP,municipal waste,112.0
S0,T7402,HOB_EL,HO,electricity,120.0
S0,T7402,HOB_WW,HO,wood waste,14.0
S0,T7402,DEH,HO,excess heat,8.0
S0,T7402,HP_AIR,HO,electricity,7.0
S0,T7403,FC,CO,electricity,0.04329004329004329
S0,T7403,AMV4,BP,wood chips,443.9555712201664
S0,T7403,ARC,BP,municipal waste,224.0
S0,T7403,ARGO5,BP,municipal waste,65.0
S0,T7403,ARGO6,BP,municipal waste,73.0
S0,T7403,VF5,BP,municipal waste,85.0
S0,T7403,VF6,BP,municipal waste,112.0
S0,T7403,HOB_EL,HO,electricity,120.0
S0,T7403,HOB_WW,HO,wood waste,14.0
S0,T7403,DEH,HO,excess heat,8.0
S0,T7403,HP_AIR,HO,electricity,7.0
S0,T7404,FC,CO,electricity,0.04329004329004329
S0,T7404,AMV4,BP,wood chips,404.0409340520248
S0,T7404,ARC,BP,municipal waste,224.0
S0,T7404,ARGO5,BP,municipal waste,65.0
S0,T7404,ARGO6,BP,municipal waste,73.0
S0,T7404,VF5,BP,municipal waste,85.0
S0,T7404,VF6,BP,municipal waste,112.0
S0,T7404,HOB_EL,HO,electricity,120.0
S0,T7404,HOB_WW,HO,wood waste,14.0
S0,T7404,DEH,HO,excess heat,8.0
S0,T7404,HP_AIR,HO,electricity,7.0
S0,T7405,FC,CO,electricity,0.04329004329004329
S0,T7405,AMV4,BP,wood chips,432.94712874229026
S0,T7405,ARC,BP,municipal waste,224.0
S0,T7405,ARGO5,BP,municipal waste,65.0
S0,T7405,ARGO6,BP,municipal waste,73.0
S0,T7405,VF5,BP,municipal waste,85.0
S0,T7405,VF6,BP,municipal waste,112.0
S0,T7405,HOB_EL,HO,electricity,120.0
S0,T7405,HOB_WW,HO,wood waste,14.0
S0,T7405,DEH,HO,excess heat,8.0
S0,T7405,HP_AIR,HO,electricity,7.0
S0,T7406,FC,CO,electricity,0.04329004329004329
S0,T7406,AMV4,BP,wood chips,453.3380402467151
S0,T7406,ARC,BP,municipal waste,224.0
S0,T7406,ARGO5,BP,municipal waste,65.0
S0,T7406,ARGO6,BP,municipal waste,73.0
S0,T7406,VF5,BP,municipal waste,85.0
S0,T7406,VF6,BP,municipal waste,112.0
S0,T7406,HOB_EL,HO,electricity,120.0
S0,T7406,HOB_WW,HO,wood waste,14.0
S0,T7406,DEH,HO,excess heat,8.0
S0,T7406,HP_AIR,HO,electricity,7.0
S0,T7407,FC,CO,electricity,0.04329004329004329
S0,T7407,AMV4,BP,wood chips,500.0
S0,T7407,ARC,BP,municipal waste,224.0
S0,T7407,ARGO5,BP,municipal waste,65.0
S0,T7407,ARGO6,BP,municipal waste,73.0
S0,T7407,KKV7,BP,wood chips,18.316511020070966
S0,T7407,VF5,BP,municipal waste,85.0
S0,T7407,VF6,BP,municipal waste,112.0
S0,T7407,HOB_EL,HO,electricity,120.0
S0,T7407,HOB_WW,HO,wood waste,14.0
S0,T7407,DEH,HO,excess heat,8.0
S0,T7407,HP_AIR,HO,electricity,7.0
S0,T7408,FC,CO,electricity,0.04329004329004329
S0,T7408,AMV4,BP,wood chips,500.0
S0,T7408,ARC,BP,municipal waste,224.0
S0,T7408,ARGO5,BP,municipal waste,65.0
S0,T7408,ARGO6,BP,municipal waste,73.0
S0,T7408,KKV7,BP,wood chips,47.0
S0,T7408,KKV8,BP,wood chips,40.14636087690528
S0,T7408,VF5,BP,municipal waste,85.0
S0,T7408,VF6,BP,municipal waste,112.0
S0,T7408,HOB_EL,HO,electricity,120.0
S0,T7408,HOB_WP,HO,wood pellets,33.0
S0,T7408,HOB_WW,HO,wood waste,14.0
S0,T7408,DEH,HO,excess heat,8.0
S0,T7408,HP_AIR,HO,electricity,7.0
S0,T7409,FC,CO,electricity,0.04329004329004329
S0,T7409,AMV1,BP,wood pellets,44.03265129541401
S0,T7409,AMV4,BP,wood chips,500.0
S0,T7409,ARC,BP,municipal waste,224.0
S0,T7409,ARGO5,BP,municipal waste,65.0
S0,T7409,ARGO6,BP,municipal waste,73.0
S0,T7409,KKV7,BP,wood chips,47.0
S0,T7409,KKV8,BP,wood chips,56.0
S0,T7409,VF5,BP,municipal waste,85.0
S0,T7409,VF6,BP,municipal waste,112.0
S0,T7409,HOB_EL,HO,electricity,120.0
S0,T7409,HOB_WP,HO,wood pellets,33.0
S0,T7409,HOB_WW,HO,wood waste,14.0
S0,T7409,DEH,HO,excess heat,8.0
S0,T7409,HP_AIR,HO,electricity,7.0
S0,T7410,FC,CO,electricity,0.04329004329004329
S0,T7410,AMV1,BP,wood pellets,76.17712955628357
S0,T7410,AMV4,BP,wood chips,500.0
S0,T7410,ARC,BP,municipal waste,224.0
S0,T7410,ARGO5,BP,municipal waste,65.0
S0,T7410,ARGO6,BP,municipal waste,73.0
S0,T7410,KKV7,BP,wood chips,47.0
S0,T7410,KKV8,BP,wood chips,56.0
S0,T7410,VF5,BP,municipal waste,85.0
S0,T7410,VF6,BP,municipal waste,112.0
S0,T7410,HOB_EL,HO,electricity,120.0
S0,T7410,HOB_WP,HO,wood pellets,33.0
S0,T7410,HOB_WW,HO,wood waste,14.0
S0,T7410,DEH,HO,excess heat,8.0
S0,T7410,HP_AIR,HO,electricity,7.0
S0,T7411,FC,CO,electricity,0.04329004329004329
S0,T7411,AMV1,BP,wood pellets,63.57771651280532
S0,T7411,AMV4,BP,wood chips,500.0
S0,T7411,ARC,BP,municipal waste,224.0
S0,T7411,ARGO5,BP,municipal waste,65.0
S0,T7411,ARGO6,BP,municipal waste,73.0
S0,T7411,KKV7,BP,wood chips,47.0
S0,T7411,KKV8,BP,wood chips,56.0
S0,T7411,VF5,BP,municipal waste,85.0
S0,T7411,VF6,BP,municipal waste,112.0
S0,T7411,HOB_EL,HO,electricity,120.0
S0,T7411,HOB_WP,HO,wood pellets,33.0
S0,T7411,HOB_WW,HO,wood waste,14.0
S0,T7411,DEH,HO,excess heat,8.0
S0,T7411,HP_AIR,HO,electricity,7.0
S0,T7412,FC,CO,electricity,0.04329004329004329
S0,T7412,AMV4,BP,wood chips,500.0
S0,T7412,ARC,BP,municipal waste,224.0
S0,T7412,ARGO5,BP,municipal waste,65.0
S0,T7412,ARGO6,BP,municipal waste,73.0
S0,T7412,KKV7,BP,wood chips,47.0
S0,T7412,KKV8,BP,wood chips,52.242027543571936
S0,T7412,VF5,BP,municipal waste,85.0
S0,T7412,VF6,BP,municipal waste,112.0
S0,T7412,HOB_EL,HO,electricity,120.0
S0,T7412,HOB_WP,HO,wood pellets,33.0
S0,T7412,HOB_WW,HO,wood waste,14.0
S0,T7412,DEH,HO,excess heat,8.0
S0,T7412,HP_AIR,HO,electricity,7.0
S0,T7413,FC,CO,electricity,0.04329004329004329
S0,T7413,AMV4,BP,wood chips,500.0
S0,T7413,ARC,BP,municipal waste,224.0
S0,T7413,ARGO5,BP,municipal waste,65.0
S0,T7413,ARGO6,BP,municipal waste,73.0
S0,T7413,KKV7,BP,wood chips,47.0
S0,T7413,KKV8,BP,wood chips,18.063305321349716
S0,T7413,VF5,BP,municipal waste,85.0
S0,T7413,VF6,BP,municipal waste,112.0
S0,T7413,HOB_EL,HO,electricity,120.0
S0,T7413,HOB_WP,HO,wood pellets,33.0
S0,T7413,HOB_WW,HO,wood waste,14.0
S0,T7413,DEH,HO,excess heat,8.0
S0,T7413,HP_AIR,HO,electricity,7.0
S0,T7414,FC,CO,electricity,0.04329004329004329
S0,T7414,AMV4,BP,wood chips,500.0
S0,T7414,ARC,BP,municipal waste,224.0
S0,T7414,ARGO5,BP,municipal waste,65.0
S0,T7414,ARGO6,BP,municipal waste,73.0
S0,T7414,KKV7,BP,wood chips,10.719288797848762
S0,T7414,VF5,BP,municipal waste,85.0
S0,T7414,VF6,BP,municipal waste,112.0
S0,T7414,HOB_EL,HO,electricity,120.0
S0,T7414,HOB_WP,HO,wood pellets,33.0
S0,T7414,HOB_WW,HO,wood waste,14.0
S0,T7414,DEH,HO,excess heat,8.0
S0,T7414,HP_AIR,HO,electricity,7.0
S0,T7415,FC,CO,electricity,0.04329004329004329
S0,T7415,AMV4,BP,wood chips,500.0
S0,T7415,ARC,BP,municipal waste,224.0
S0,T7415,ARGO5,BP,municipal waste,65.0
S0,T7415,ARGO6,BP,municipal waste,73.0
S0,T7415,VF5,BP,municipal waste,85.0
S0,T7415,VF6,BP,municipal waste,112.0
S0,T7415,HOB_EL,HO,electricity,120.0
S0,T7415,HOB_WP,HO,wood pellets,12.988007855892183
S0,T7415,HOB_WW,HO,wood waste,14.0
S0,T7415,DEH,HO,excess heat,8.0
S0,T7415,HP_AIR,HO,electricity,7.0
S0,T7416,FC,CO,electricity,0.04329004329004329
S0,T7416,AMV4,BP,wood chips,484.56877475998937
S0,T7416,ARC,BP,municipal waste,224.0
S0,T7416,ARGO5,BP,municipal waste,65.0
S0,T7416,ARGO6,BP,municipal waste,73.0
S0,T7416,VF5,BP,municipal waste,85.0
S0,T7416,VF6,BP,municipal waste,112.0
S0,T7416,HOB_EL,HO,electricity,120.0
S0,T7416,HOB_WW,HO,wood waste,14.0
S0,T7416,DEH,HO,excess heat,8.0
S0,T7416,HP_AIR,HO,electricity,7.0
S0,T7417,FC,CO,electricity,0.04329004329004329
S0,T7417,AMV4,BP,wood chips,474.93337652990084
S0,T7417,ARC,BP,municipal waste,224.0
S0,T7417,ARGO5,BP,municipal waste,65.0
S0,T7417,ARGO6,BP,municipal waste,73.0
S0,T7417,VF5,BP,municipal waste,85.0
S0,T7417,VF6,BP,municipal waste,112.0
S0,T7417,HOB_EL,HO,electricity,120.0
S0,T7417,HOB_WW,HO,wood waste,14.0
S0,T7417,DEH,HO,excess heat,8.0
S0,T7417,HP_AIR,HO,electricity,7.0
S0,T7418,FC,CO,electricity,0.04329004329004329
S0,T7418,AMV4,BP,wood chips,500.0
S0,T7418,ARC,BP,municipal waste,224.0
S0,T7418,ARGO5,BP,municipal waste,65.0
S0,T7418,ARGO6,BP,municipal waste,73.0
S0,T7418,VF5,BP,municipal waste,85.0
S0,T7418,VF6,BP,municipal waste,112.0
S0,T7418,HOB_EL,HO,electricity,120.0
S0,T7418,HOB_WP,HO,wood pellets,9.948403895496122
S0,T7418,HOB_WW,HO,wood waste,14.0
S0,T7418,DEH,HO,excess heat,8.0
S0,T7418,HP_AIR,HO,electricity,7.0
S0,T7419,FC,CO,electricity,0.04329004329004329
S0,T7419,AMV4,BP,wood chips,500.0
S0,T7419,ARC,BP,municipal waste,224.0
S0,T7419,ARGO5,BP,municipal waste,65.0
S0,T7419,ARGO6,BP,municipal waste,73.0
S0,T7419,KKV7,BP,wood chips,17.46928879784877
S0,T7419,VF5,BP,municipal waste,85.0
S0,T7419,VF6,BP,municipal waste,112.0
S0,T7419,HOB_EL,HO,electricity,120.0
S0,T7419,HOB_WP,HO,wood pellets,33.0
S0,T7419,HOB_WW,HO,wood waste,14.0
S0,T7419,DEH,HO,excess heat,8.0
S0,T7419,HP_AIR,HO,electricity,7.0
S0,T7420,FC,CO,electricity,0.04329004329004329
S0,T7420,AMV1,BP,wood pellets,14.666433904109661
S0,T7420,AMV4,BP,wood chips,500.0
S0,T7420,ARC,BP,municipal waste,224.0
S0,T7420,ARGO5,BP,municipal waste,65.0
S0,T7420,ARGO6,BP,municipal waste,73.0
S0,T7420,KKV7,BP,wood chips,47.0
S0,T7420,KKV8,BP,wood chips,56.0
S0,T7420,VF5,BP,municipal waste,85.0
S0,T7420,VF6,BP,municipal waste,112.0
S0,T7420,HOB_EL,HO,electricity,120.0
S0,T7420,HOB_WP,HO,wood pellets,33.0
S0,T7420,HOB_WW,HO,wood waste,14.0
S0,T7420,DEH,HO,excess heat,8.0
S0,T7420,HP_AIR,HO,electricity,7.0
S0,T7421,FC,CO,electricity,0.04329004329004329
S0,T7421,AMV1,BP,wood pellets,130.06149912150096
S0,T7421,AMV4,BP,wood chips,500.0
S0,T7421,ARC,BP,municipal waste,224.0
S0,T7421,ARGO5,BP,municipal waste,65.0
S0,T7421,ARGO6,BP,municipal waste,73.0
S0,T7421,KKV7,BP,wood chips,47.0
S0,T7421,KKV8,BP,wood chips,56.0
S0,T7421,VF5,BP,municipal waste,85.0
S0,T7421,VF6,BP,municipal waste,112.0
S0,T7421,HOB_EL,HO,electricity,120.0
S0,T7421,HOB_WP,HO,wood pellets,33.0
S0,T7421,HOB_WW,HO,wood waste,14.0
S0,T7421,DEH,HO,excess heat,8.0
S0,T7421,HP_AIR,HO,electricity,7.0
S0,T7422,FC,CO,electricity,0.04329004329004329
S0,T7422,AMV1,BP,wood pellets,154.9686078171531
S0,T7422,AMV4,BP,wood chips,500.0
S0,T7422,ARC,BP,municipal waste,224.0
S0,T7422,ARGO5,BP,municipal waste,65.0
S0,T7422,ARGO6,BP,municipal waste,73.0
S0,T7422,KKV7,BP,wood chips,47.0
S0,T7422,KKV8,BP,wood chips,56.0
S0,T7422,VF5,BP,municipal waste,85.0
S0,T7422,VF6,BP,municipal waste,112.0
S0,T7422,HOB_EL,HO,electricity,120.0
S0,T7422,HOB_WP,HO,wood pellets,33.0
S0,T7422,HOB_WW,HO,wood waste,14.0
S0,T7422,DEH,HO,excess heat,8.0
S0,T7422,HP_AIR,HO,electricity,7.0
S0,T7423,FC,CO,electricity,0.04329004329004329
S0,T7423,AMV1,BP,wood pellets,301.00789042584876
S0,T7423,AMV4,BP,wood chips,500.0
S0,T7423,ARC,BP,municipal waste,224.0
S0,T7423,ARGO5,BP,municipal waste,65.0
S0,T7423,ARGO6,BP,municipal waste,73.0
S0,T7423,KKV7,BP,wood chips,47.0
S0,T7423,KKV8,BP,wood chips,56.0
S0,T7423,VF5,BP,municipal waste,85.0
S0,T7423,VF6,BP,municipal waste,112.0
S0,T7423,HOB_WW,HO,wood waste,14.0
S0,T7423,DEH,HO,excess heat,8.0
S0,T7423,HP_AIR,HO,electricity,7.0
S0,T7424,FC,CO,electricity,0.04329004329004329
S0,T7424,AMV1,BP,wood pellets,162.09484694758788
S0,T7424,AMV4,BP,wood chips,500.0
S0,T7424,ARC,BP,municipal waste,224.0
S0,T7424,ARGO5,BP,municipal waste,65.0
S0,T7424,ARGO6,BP,municipal waste,73.0
S0,T7424,KKV7,BP,wood chips,47.0
S0,T7424,KKV8,BP,wood chips,56.0
S0,T7424,VF5,BP,municipal waste,85.0
S0,T7424,VF6,BP,municipal waste,112.0
S0,T7424,HOB_WW,HO,wood waste,14.0
S0,T7424,DEH,HO,excess heat,8.0
S0,T7424,HP_AIR,HO,electricity,7.0
S0,T7425,FC,CO,electricity,0.04329004329004329
S0,T7425,AMV1,BP,wood pellets,138.5768686867183
S0,T7425,AMV4,BP,wood chips,500.0
S0,T7425,ARC,BP,municipal waste,224.0
S0,T7425,ARGO5,BP,municipal waste,65.0
S0,T7425,ARGO6,BP,municipal waste,73.0
S0,T7425,KKV7,BP,wood chips,47.0
S0,T7425,KKV8,BP,wood chips,56.0
S0,T7425,VF5,BP,municipal waste,85.0
S0,T7425,VF6,BP,municipal waste,112.0
S0,T7425,HOB_WW,HO,wood waste,14.0
S0,T7425,DEH,HO,excess heat,8.0
S0,T7425,HP_AIR,HO,electricity,7.0
S0,T7426,FC,CO,electricity,0.04329004329004329
S0,T7426,AMV1,BP,wood pellets,141.25789042584873
S0,T7426,AMV4,BP,wood chips,500.0
S0,T7426,ARC,BP,municipal waste,224.0
S0,T7426,ARGO5,BP,municipal waste,65.0
S0,T7426,ARGO6,BP,municipal waste,73.0
S0,T7426,KKV7,BP,wood chips,47.0
S0,T7426,KKV8,BP,wood chips,56.0
S0,T7426,VF5,BP,municipal waste,85.0
S0,T7426,VF6,BP,municipal waste,112.0
S0,T7426,HOB_WW,HO,wood waste,14.0
S0,T7426,DEH,HO,excess heat,8.0
S0,T7426,HP_AIR,HO,electricity,7.0
S0,T7427,FC,CO,electricity,0.04329004329004329
S0,T7427,AMV1,BP,wood pellets,58.743542599761795
S0,T7427,AMV4,BP,wood chips,500.0
S0,T7427,ARC,BP,municipal waste,224.0
S0,T7427,ARGO5,BP,municipal waste,65.0
S0,T7427,ARGO6,BP,municipal waste,73.0
S0,T7427,KKV7,BP,wood chips,47.0
S0,T7427,KKV8,BP,wood chips,56.0
S0,T7427,VF5,BP,municipal waste,85.0
S0,T7427,VF6,BP,municipal waste,112.0
S0,T7427,HOB_WP,HO,wood pellets,33.0
S0,T7427,HOB_WW,HO,wood waste,14.0
S0,T7427,DEH,HO,excess heat,8.0
S0,T7427,HP_AIR,HO,electricity,7.0
S0,T7428,FC,CO,electricity,0.04329004329004329
S0,T7428,AMV1,BP,wood pellets,40.49036868671832
S0,T7428,AMV4,BP,wood chips,500.0
S0,T7428,ARC,BP,municipal waste,224.0
S0,T7428,ARGO5,BP,municipal waste,65.0
S0,T7428,ARGO6,BP,municipal waste,73.0
S0,T7428,KKV7,BP,wood chips,47.0
S0,T7428,KKV8,BP,wood chips,56.0
S0,T7428,VF5,BP,municipal waste,85.0
S0,T7428,VF6,BP,municipal waste,112.0
S0,T7428,HOB_WP,HO,wood pellets,33.0
S0,T7428,HOB_WW,HO,wood waste,14.0
S0,T7428,DEH,HO,excess heat,8.0
S0,T7428,HP_AIR,HO,electricity,7.0
S0,T7429,FC,CO,electricity,0.04329004329004329
S0,T7429,AMV1,BP,wood pellets,68.2729773823705
S0,T7429,AMV4,BP,wood chips,500.0
S0,T7429,ARC,BP,municipal waste,224.0
S0,T7429,ARGO5,BP,municipal waste,65.0
S0,T7429,ARGO6,BP,municipal waste,73.0
S0,T7429,KKV7,BP,wood chips,47.0
S0,T7429,KKV8,BP,wood chips,56.0
S0,T7429,VF5,BP,municipal waste,85.0
S0,T7429,VF6,BP,municipal waste,112.0
S0,T7429,HOB_WP,HO,wood pellets,33.0
S0,T7429,HOB_WW,HO,wood waste,14.0
S0,T7429,DEH,HO,excess heat,8.0
S0,T7429,HP_AIR,HO,electricity,7.0
S0,T7430,FC,CO,electricity,0.04329004329004329
S0,T7430,AMV1,BP,wood pellets,110.04412955628354
S0,T7430,AMV4,BP,wood chips,500.0
S0,T7430,ARC,BP,municipal waste,224.0
S0,T7430,ARGO5,BP,municipal waste,65.0
S0,T7430,ARGO6,BP,municipal waste,73.0
S0,T7430,KKV7,BP,wood chips,47.0
S0,T7430,KKV8,BP,wood chips,56.0
S0,T7430,VF5,BP,municipal waste,85.0
S0,T7430,VF6,BP,municipal waste,112.0
S0,T7430,HOB_WP,HO,wood pellets,33.0
S0,T7430,HOB_WW,HO,wood waste,14.0
S0,T7430,DEH,HO,excess heat,8.0
S0,T7430,HP_AIR,HO,electricity,7.0
S0,T7431,FC,CO,electricity,0.04329004329004329
S0,T7431,AMV1,BP,wood pellets,94.9581730345444
S0,T7431,AMV4,BP,wood chips,500.0
S0,T7431,ARC,BP,municipal waste,224.0
S0,T7431,ARGO5,BP,municipal waste,65.0
S0,T7431,ARGO6,BP,municipal waste,73.0
S0,T7431,KKV7,BP,wood chips,47.0
S0,T7431,KKV8,BP,wood chips,56.0
S0,T7431,VF5,BP,municipal waste,85.0
S0,T7431,VF6,BP,municipal waste,112.0
S0,T7431,HOB_WP,HO,wood pellets,33.0
S0,T7431,HOB_WW,HO,wood waste,14.0
S0,T7431,DEH,HO,excess heat,8.0
S0,T7431,HP_AIR,HO,electricity,7.0
S0,T7432,FC,CO,electricity,0.04329004329004329
S0,T7432,AMV1,BP,wood pellets,138.5768686867183
S0,T7432,AMV4,BP,wood chips,500.0
S0,T7432,ARC,BP,municipal waste,224.0
S0,T7432,ARGO5,BP,municipal waste,65.0
S0,T7432,ARGO6,BP,municipal waste,73.0
S0,T7432,KKV7,BP,wood chips,47.0
S0,T7432,KKV8,BP,wood chips,56.0
S0,T7432,VF5,BP,municipal waste,85.0
S0,T7432,VF6,BP,municipal waste,112.0
S0,T7432,HOB_WW,HO,wood waste,14.0
S0,T7432,DEH,HO,excess heat,8.0
S0,T7432,HP_AIR,HO,electricity,7.0
S0,T7433,FC,CO,electricity,0.04329004329004329
S0,T7433,AMV1,BP,wood pellets,117.73991216497917
S0,T7433,AMV4,BP,wood chips,500.0
S0,T7433,ARC,BP,municipal waste,224.0
S0,T7433,ARGO5,BP,municipal waste,65.0
S0,T7433,ARGO6,BP,municipal waste,73.0
S0,T7433,KKV7,BP,wood chips,47.0
S0,T7433,KKV8,BP,wood chips,56.0
S0,T7433,VF5,BP,municipal waste,85.0
S0,T7433,VF6,BP,municipal waste,112.0
S0,T7433,HOB_WW,HO,wood waste,14.0
S0,T7433,DEH,HO,excess heat,8.0
S0,T7433,HP_AIR,HO,electricity,7.0
S0,T7434,FC,CO,electricity,0.04329004329004329
S0,T7434,AMV1,BP,wood pellets,87.1790425997618
S0,T7434,AMV4,BP,wood chips,500.0
S0,T7434,ARC,BP,municipal waste,224.0
S0,T7434,ARGO5,BP,municipal waste,65.0
S0,T7434,ARGO6,BP,municipal waste,73.0
S0,T7434,KKV7,BP,wood chips,47.0
S0,T7434,KKV8,BP,wood chips,56.0
S0,T7434,VF5,BP,municipal waste,85.0
S0,T7434,VF6,BP,municipal waste,112.0
S0,T7434,HOB_WW,HO,wood waste,14.0
S0,T7434,DEH,HO,excess heat,8.0
S0,T7434,HP_AIR,HO,electricity,7.0
S0,T7435,FC,CO,electricity,0.04329004329004329
S0,T7435,AMV1,BP,wood pellets,53.93715129541396
S0,T7435,AMV4,BP,wood chips,500.0
S0,T7435,ARC,BP,municipal waste,224.0
S0,T7435,ARGO5,BP,municipal waste,65.0
S0,T7435,ARGO6,BP,municipal waste,73.0
S0,T7435,KKV7,BP,wood chips,47.0
S0,T7435,KKV8,BP,wood chips,56.0
S0,T7435,VF5,BP,municipal waste,85.0
S0,T7435,VF6,BP,municipal waste,112.0
S0,T7435,HOB_WW,HO,wood waste,14.0
S0,T7435,DEH,HO,excess heat,8.0
S0,T7435,HP_AIR,HO,electricity,7.0
S0,T7436,FC,CO,electricity,0.04329004329004329
S0,T7436,AMV4,BP,wood chips,500.0
S0,T7436,ARC,BP,municipal waste,224.0
S0,T7436,ARGO5,BP,municipal waste,65.0
S0,T7436,ARGO6,BP,municipal waste,73.0
S0,T7436,KKV7,BP,wood chips,47.0
S0,T7436,KKV8,BP,wood chips,56.0
S0,T7436,VF5,BP,municipal waste,85.0
S0,T7436,VF6,BP,municipal waste,112.0
S0,T7436,HOB_WP,HO,wood pellets,27.39405568089128
S0,T7436,HOB_WW,HO,wood waste,14.0
S0,T7436,DEH,HO,excess heat,8.0
S0,T7436,HP_AIR,HO,electricity,7.0
S0,T7437,FC,CO,electricity,0.04329004329004329
S0,T7437,AMV4,BP,wood chips,500.0
S0,T7437,ARC,BP,municipal waste,224.0
S0,T7437,ARGO5,BP,municipal waste,65.0
S0,T7437,ARGO6,BP,municipal waste,73.0
S0,T7437,KKV7,BP,wood chips,47.0
S0,T7437,KKV8,BP,wood chips,56.0
S0,T7437,VF5,BP,municipal waste,85.0
S0,T7437,VF6,BP,municipal waste,112.0
S0,T7437,HOB_WP,HO,wood pellets,0.7306893442576464
S0,T7437,HOB_WW,HO,wood waste,14.0
S0,T7437,DEH,HO,excess heat,8.0
S0,T7437,HP_AIR,HO,electricity,7.0
S0,T7438,FC,CO,electricity,0.04329004329004329
S0,T7438,AMV4,BP,wood chips,500.0
S0,T7438,ARC,BP,municipal waste,224.0
S0,T7438,ARGO5,BP,municipal waste,65.0
S0,T7438,ARGO6,BP,municipal waste,73.0
S0,T7438,KKV7,BP,wood chips,19.14999477458369
S0,T7438,KKV8,BP,wood chips,56.0
S0,T7438,VF5,BP,municipal waste,85.0
S0,T7438,VF6,BP,municipal waste,112.0
S0,T7438,HOB_WW,HO,wood waste,14.0
S0,T7438,DEH,HO,excess heat,8.0
S0,T7438,HP_AIR,HO,electricity,7.0
S0,T7439,FC,CO,electricity,0.04329004329004329
S0,T7439,AMV4,BP,wood chips,500.0
S0,T7439,ARC,BP,municipal waste,224.0
S0,T7439,ARGO5,BP,municipal waste,65.0
S0,T7439,ARGO6,BP,municipal waste,73.0
S0,T7439,KKV7,BP,wood chips,3.8303999089601053
S0,T7439,VF5,BP,municipal waste,85.0
S0,T7439,VF6,BP,municipal waste,112.0
S0,T7439,HOB_WW,HO,wood waste,14.0
S0,T7439,DEH,HO,excess heat,8.0
S0,T7439,HP_AIR,HO,electricity,7.0
S0,T7440,FC,CO,electricity,0.04329004329004329
S0,T7440,AMV4,BP,wood chips,455.2289871493699
S0,T7440,ARC,BP,municipal waste,224.0
S0,T7440,ARGO5,BP,municipal waste,65.0
S0,T7440,ARGO6,BP,municipal waste,73.0
S0,T7440,VF5,BP,municipal waste,85.0
S0,T7440,VF6,BP,municipal waste,112.0
S0,T7440,HOB_WW,HO,wood waste,14.0
S0,T7440,DEH,HO,excess heat,8.0
S0,T7440,HP_AIR,HO,electricity,7.0
S0,T7441,FC,CO,electricity,0.04329004329004329
S0,T7441,AMV4,BP,wood chips,462.8770844945027
S0,T7441,ARC,BP,municipal waste,224.0
S0,T7441,ARGO5,BP,municipal waste,65.0
S0,T7441,ARGO6,BP,municipal waste,73.0
S0,T7441,VF5,BP,municipal waste,85.0
S0,T7441,VF6,BP,municipal waste,112.0
S0,T7441,HOB_WW,HO,wood waste,14.0
S0,T7441,DEH,HO,excess heat,8.0
S0,T7441,HP_AIR,HO,electricity,7.0
S0,T7442,FC,CO,electricity,0.04329004329004329
S0,T7442,AMV4,BP,wood chips,480.8591464414053
S0,T7442,ARC,BP,municipal waste,224.0
S0,T7442,ARGO5,BP,municipal waste,65.0
S0,T7442,ARGO6,BP,municipal waste,73.0
S0,T7442,VF5,BP,municipal waste,85.0
S0,T7442,VF6,BP,municipal waste,112.0
S0,T7442,HOB_WW,HO,wood waste,14.0
S0,T7442,DEH,HO,excess heat,8.0
S0,T7442,HP_AIR,HO,electricity,7.0
S0,T7443,FC,CO,electricity,0.04329004329004329
S0,T7443,AMV4,BP,wood chips,500.0
S0,T7443,ARC,BP,municipal waste,224.0
S0,T7443,ARGO5,BP,municipal waste,65.0
S0,T7443,ARGO6,BP,municipal waste,73.0
S0,T7443,VF5,BP,municipal waste,85.0
S0,T7443,VF6,BP,municipal waste,112.0
S0,T7443,HOB_EL,HO,electricity,16.270593873183106
S0,T7443,HOB_WW,HO,wood waste,14.0
S0,T7443,DEH,HO,excess heat,8.0
S0,T7443,HP_AIR,HO,electricity,7.0
S0,T7444,FC,CO,electricity,0.04329004329004329
S0,T7444,AMV4,BP,wood chips,500.0
S0,T7444,ARC,BP,municipal waste,224.0
S0,T7444,ARGO5,BP,municipal waste,65.0
S0,T7444,ARGO6,BP,municipal waste,73.0
S0,T7444,KKV7,BP,wood chips,47.0
S0,T7444,KKV8,BP,wood chips,43.50113865468313
S0,T7444,VF5,BP,municipal waste,85.0
S0,T7444,VF6,BP,municipal waste,112.0
S0,T7444,HOB_WW,HO,wood waste,14.0
S0,T7444,DEH,HO,excess heat,8.0
S0,T7444,HP_AIR,HO,electricity,7.0
S0,T7445,FC,CO,electricity,0.04329004329004329
S0,T7445,AMV1,BP,wood pellets,42.24067303454441
S0,T7445,AMV4,BP,wood chips,500.0
S0,T7445,ARC,BP,municipal waste,224.0
