scenario,T,TECH,TYPE,F,value
S0,T0980,VF5,BP,municipal waste,10.204481546572937
S0,T0980,VF6,BP,municipal waste,20.143502454991815
S0,T0981,AMV1,BP,wood pellets,72.44532081377153
S0,T0981,AMV4,BP,wood chips,149.86407053637032
S0,T0981,ARC,BP,municipal waste,47.008226950354604
S0,T0981,ARGO5,BP,municipal waste,11.05511811023622
S0,T0981,ARGO6,BP,municipal waste,16.072488335925346
S0,T0981,KKV7,BP,wood chips,8.46
S0,T0981,KKV8,BP,wood chips,14.010108303249098
S0,T0981,VF5,BP,municipal waste,10.204481546572937
S0,T0981,VF6,BP,municipal waste,20.143502454991815
S0,T0982,AMV1,BP,wood pellets,72.44532081377153
S0,T0982,AMV4,BP,wood chips,149.86407053637032
S0,T0982,ARC,BP,municipal waste,47.008226950354604
S0,T0982,ARGO5,BP,municipal waste,11.05511811023622
S0,T0982,ARGO6,BP,municipal waste,16.072488335925346
S0,T0982,KKV7,BP,wood chips,8.46
S0,T0982,KKV8,BP,wood chips,14.010108303249098
S0,T0982,VF5,BP,municipal waste,10.204481546572937
S0,T0982,VF6,BP,municipal waste,20.143502454991815
S0,T0983,AMV1,BP,wood pellets,72.44532081377153
S0,T0983,AMV4,BP,wood chips,149.86407053637032
S0,T0983,ARC,BP,municipal waste,47.008226950354604
S0,T0983,ARGO5,BP,municipal waste,11.05511811023622
S0,T0983,ARGO6,BP,municipal waste,16.072488335925346
S0,T0983,KKV7,BP,wood chips,8.46
S0,T0983,KKV8,BP,wood chips,14.010108303249098
S0,T0983,VF5,BP,municipal waste,10.204481546572937
S0,T0983,VF6,BP,municipal waste,20.143502454991815
S0,T0984,AMV1,BP,wood pellets,72.44532081377153
S0,T0984,AMV4,BP,wood chips,149.86407053637032
S0,T0984,ARC,BP,municipal waste,47.008226950354604
S0,T0984,ARGO5,BP,municipal waste,11.05511811023622
S0,T0984,ARGO6,BP,municipal waste,16.072488335925346
S0,T0984,KKV7,BP,wood chips,8.46
S0,T0984,KKV8,BP,wood chips,14.010108303249098
S0,T0984,VF5,BP,municipal waste,10.204481546572937
S0,T0984,VF6,BP,municipal waste,20.143502454991815
S0,T0985,AMV1,BP,wood pellets,72.44532081377153
S0,T0985,AMV4,BP,wood chips,149.86407053637032
S0,T0985,ARC,BP,municipal waste,47.008226950354604
S0,T0985,ARGO5,BP,municipal waste,11.05511811023622
S0,T0985,ARGO6,BP,municipal waste,16.072488335925346
S0,T0985,KKV7,BP,wood chips,8.46
S0,T0985,KKV8,BP,wood chips,14.010108303249098
S0,T0985,VF5,BP,municipal waste,10.204481546572937
S0,T0985,VF6,BP,municipal waste,20.143502454991815
S0,T0986,AMV1,BP,wood pellets,72.44532081377153
S0,T0986,AMV4,BP,wood chips,149.86407053637032
S0,T0986,ARC,BP,municipal waste,47.008226950354604
S0,T0986,ARGO5,BP,municipal waste,11.05511811023622
S0,T0986,ARGO6,BP,municipal waste,16.072488335925346
S0,T0986,KKV7,BP,wood chips,8.46
S0,T0986,KKV8,BP,wood chips,14.010108303249098
S0,T0986,VF5,BP,municipal waste,10.204481546572937
S0,T0986,VF6,BP,municipal waste,20.143502454991815
S0,T0987,AMV1,BP,wood pellets,72.44532081377153
S0,T0987,AMV4,BP,wood chips,149.86407053637032
S0,T0987,ARC,BP,municipal waste,47.008226950354604
S0,T0987,ARGO5,BP,municipal waste,11.05511811023622
S0,T0987,ARGO6,BP,municipal waste,16.072488335925346
S0,T0987,KKV7,BP,wood chips,8.46
S0,T0987,KKV8,BP,wood chips,14.010108303249098
S0,T0987,VF5,BP,municipal waste,10.204481546572937
S0,T0987,VF6,BP,municipal waste,20.143502454991815
S0,T0988,AMV1,BP,wood pellets,72.44532081377153
S0,T0988,AMV4,BP,wood chips,149.86407053637032
S0,T0988,ARC,BP,municipal waste,47.008226950354604
S0,T0988,ARGO5,BP,municipal waste,11.05511811023622
S0,T0988,ARGO6,BP,municipal waste,16.072488335925346
S0,T0988,KKV7,BP,wood chips,8.46
S0,T0988,KKV8,BP,wood chips,14.010108303249098
S0,T0988,VF5,BP,municipal waste,10.204481546572937
S0,T0988,VF6,BP,municipal waste,20.143502454991815
S0,T0989,AMV1,BP,wood pellets,72.44532081377153
S0,T0989,AMV4,BP,wood chips,149.86407053637032
S0,T0989,ARC,BP,municipal waste,47.008226950354604
S0,T0989,ARGO5,BP,municipal waste,11.05511811023622
S0,T0989,ARGO6,BP,municipal waste,16.072488335925346
S0,T0989,KKV7,BP,wood chips,8.46
S0,T0989,KKV8,BP,wood chips,14.010108303249098
S0,T0989,VF5,BP,municipal waste,10.204481546572937
S0,T0989,VF6,BP,municipal waste,20.143502454991815
S0,T0990,AMV1,BP,wood pellets,72.44532081377153
S0,T0990,AMV4,BP,wood chips,149.86407053637032
S0,T0990,ARC,BP,municipal waste,47.008226950354604
S0,T0990,ARGO5,BP,municipal waste,11.05511811023622
S0,T0990,ARGO6,BP,municipal waste,16.072488335925346
S0,T0990,KKV7,BP,wood chips,8.46
S0,T0990,KKV8,BP,wood chips,14.010108303249098
S0,T0990,VF5,BP,municipal waste,10.204481546572937
S0,T0990,VF6,BP,municipal waste,20.143502454991815
S0,T0991,AMV1,BP,wood pellets,72.44532081377153
S0,T0991,AMV4,BP,wood chips,149.86407053637032
S0,T0991,ARC,BP,municipal waste,47.008226950354604
S0,T0991,ARGO5,BP,municipal waste,11.05511811023622
S0,T0991,ARGO6,BP,municipal waste,16.072488335925346
S0,T0991,KKV7,BP,wood chips,8.46
S0,T0991,KKV8,BP,wood chips,14.010108303249098
S0,T0991,VF5,BP,municipal waste,10.204481546572937
S0,T0991,VF6,BP,municipal waste,20.143502454991815
S0,T0992,AMV1,BP,wood pellets,72.44532081377153
S0,T0992,AMV4,BP,wood chips,149.86407053637032
S0,T0992,ARC,BP,municipal waste,47.008226950354604
S0,T0992,ARGO5,BP,municipal waste,11.05511811023622
S0,T0992,ARGO6,BP,municipal waste,16.072488335925346
S0,T0992,KKV7,BP,wood chips,8.46
S0,T0992,KKV8,BP,wood chips,14.010108303249098
S0,T0992,VF5,BP,municipal waste,10.204481546572937
S0,T0992,VF6,BP,municipal waste,20.143502454991815
S0,T0993,AMV1,BP,wood pellets,72.44532081377153
S0,T0993,AMV4,BP,wood chips,149.86407053637032
S0,T0993,ARC,BP,municipal waste,47.008226950354604
S0,T0993,ARGO5,BP,municipal waste,11.05511811023622
S0,T0993,ARGO6,BP,municipal waste,16.072488335925346
S0,T0993,KKV7,BP,wood chips,8.46
S0,T0993,KKV8,BP,wood chips,14.010108303249098
S0,T0993,VF5,BP,municipal waste,10.204481546572937
S0,T0993,VF6,BP,municipal waste,20.143502454991815
S0,T0994,AMV1,BP,wood pellets,72.44532081377153
S0,T0994,AMV4,BP,wood chips,149.86407053637032
S0,T0994,ARC,BP,municipal waste,47.008226950354604
S0,T0994,ARGO5,BP,municipal waste,11.05511811023622
S0,T0994,ARGO6,BP,municipal waste,16.072488335925346
S0,T0994,KKV7,BP,wood chips,8.46
S0,T0994,KKV8,BP,wood chips,14.010108303249098
S0,T0994,VF5,BP,municipal waste,10.204481546572937
S0,T0994,VF6,BP,municipal waste,20.143502454991815
S0,T0995,AMV1,BP,wood pellets,72.44532081377153
S0,T0995,AMV4,BP,wood chips,149.86407053637032
S0,T0995,ARC,BP,municipal waste,47.008226950354604
S0,T0995,ARGO5,BP,municipal waste,11.05511811023622
S0,T0995,ARGO6,BP,municipal waste,16.072488335925346
S0,T0995,KKV7,BP,wood chips,8.46
S0,T0995,KKV8,BP,wood chips,14.010108303249098
S0,T0995,VF5,BP,municipal waste,10.204481546572937
S0,T0995,VF6,BP,municipal waste,20.143502454991815
S0,T0996,AMV1,BP,wood pellets,72.44532081377153
S0,T0996,AMV4,BP,wood chips,149.86407053637032
S0,T0996,ARC,BP,municipal waste,47.008226950354604
S0,T0996,ARGO5,BP,municipal waste,11.05511811023622
S0,T0996,ARGO6,BP,municipal waste,16.072488335925346
S0,T0996,KKV7,BP,wood chips,8.46
S0,T0996,KKV8,BP,wood chips,14.010108303249098
S0,T0996,VF5,BP,municipal waste,10.204481546572937
S0,T0996,VF6,BP,municipal waste,20.143502454991815
S0,T0997,AMV1,BP,wood pellets,72.44532081377153
S0,T0997,AMV4,BP,wood chips,149.86407053637032
S0,T0997,ARC,BP,municipal waste,47.008226950354604
S0,T0997,ARGO5,BP,municipal waste,11.05511811023622
S0,T0997,ARGO6,BP,municipal waste,16.072488335925346
S0,T0997,KKV7,BP,wood chips,8.46
S0,T0997,KKV8,BP,wood chips,14.010108303249098
S0,T0997,VF5,BP,municipal waste,10.204481546572937
S0,T0997,VF6,BP,municipal waste,20.143502454991815
S0,T0998,AMV1,BP,wood pellets,72.44532081377153
S0,T0998,AMV4,BP,wood chips,149.86407053637032
S0,T0998,ARC,BP,municipal waste,47.008226950354604
S0,T0998,ARGO5,BP,municipal waste,11.05511811023622
S0,T0998,ARGO6,BP,municipal waste,16.072488335925346
S0,T0998,KKV7,BP,wood chips,8.46
S0,T0998,KKV8,BP,wood chips,14.010108303249098
S0,T0998,VF5,BP,municipal waste,10.204481546572937
S0,T0998,VF6,BP,municipal waste,20.143502454991815
S0,T0999,AMV1,BP,wood pellets,72.44532081377153
S0,T0999,AMV4,BP,wood chips,149.86407053637032
S0,T0999,ARC,BP,municipal waste,47.008226950354604
S0,T0999,ARGO5,BP,municipal waste,11.05511811023622
S0,T0999,ARGO6,BP,municipal waste,16.072488335925346
S0,T0999,KKV7,BP,wood chips,8.46
S0,T0999,KKV8,BP,wood chips,14.010108303249098
S0,T0999,VF5,BP,municipal waste,10.204481546572937
S0,T0999,VF6,BP,municipal waste,20.143502454991815
S0,T1000,AMV1,BP,wood pellets,72.44532081377153
S0,T1000,AMV4,BP,wood chips,149.86407053637032
S0,T1000,ARC,BP,municipal waste,47.008226950354604
S0,T1000,ARGO5,BP,municipal waste,11.05511811023622
S0,T1000,ARGO6,BP,municipal waste,16.072488335925346
S0,T1000,KKV7,BP,wood chips,8.46
S0,T1000,KKV8,BP,wood chips,14.010108303249098
S0,T1000,VF5,BP,municipal waste,10.204481546572937
S0,T1000,VF6,BP,municipal waste,20.143502454991815
S0,T1001,AMV1,BP,wood pellets,72.44532081377153
S0,T1001,AMV4,BP,wood chips,149.86407053637032
S0,T1001,ARC,BP,municipal waste,47.008226950354604
S0,T1001,ARGO5,BP,municipal waste,11.05511811023622
S0,T1001,ARGO6,BP,municipal waste,16.072488335925346
S0,T1001,KKV7,BP,wood chips,8.46
S0,T1001,KKV8,BP,wood chips,14.010108303249098
S0,T1001,VF5,BP,municipal waste,10.204481546572937
S0,T1001,VF6,BP,municipal waste,20.143502454991815
S0,T1002,AMV1,BP,wood pellets,72.44532081377153
S0,T1002,AMV4,BP,wood chips,149.86407053637032
S0,T1002,ARC,BP,municipal waste,47.008226950354604
S0,T1002,ARGO5,BP,municipal waste,11.05511811023622
S0,T1002,ARGO6,BP,municipal waste,16.072488335925346
S0,T1002,KKV7,BP,wood chips,8.46
S0,T1002,KKV8,BP,wood chips,14.010108303249098
S0,T1002,VF5,BP,municipal waste,10.204481546572937
S0,T1002,VF6,BP,municipal waste,20.143502454991815
S0,T1003,AMV1,BP,wood pellets,72.44532081377153
S0,T1003,AMV4,BP,wood chips,149.86407053637032
S0,T1003,ARC,BP,municipal waste,47.008226950354604
S0,T1003,ARGO5,BP,municipal waste,11.05511811023622
S0,T1003,ARGO6,BP,municipal waste,16.072488335925346
S0,T1003,KKV7,BP,wood chips,8.46
S0,T1003,KKV8,BP,wood chips,14.010108303249098
S0,T1003,VF5,BP,municipal waste,10.204481546572937
S0,T1003,VF6,BP,municipal waste,20.143502454991815
S0,T1004,AMV1,BP,wood pellets,72.44532081377153
S0,T1004,AMV4,BP,wood chips,149.86407053637032
S0,T1004,ARC,BP,municipal waste,47.008226950354604
S0,T1004,ARGO5,BP,municipal waste,11.05511811023622
S0,T1004,ARGO6,BP,municipal waste,16.072488335925346
S0,T1004,KKV7,BP,wood chips,8.46
S0,T1004,KKV8,BP,wood chips,14.010108303249098
S0,T1004,VF5,BP,municipal waste,10.204481546572937
S0,T1004,VF6,BP,municipal waste,20.143502454991815
S0,T1005,AMV1,BP,wood pellets,72.44532081377153
S0,T1005,AMV4,BP,wood chips,149.86407053637032
S0,T1005,ARC,BP,municipal waste,47.008226950354604
S0,T1005,ARGO5,BP,municipal waste,11.05511811023622
S0,T1005,ARGO6,BP,municipal waste,16.072488335925346
S0,T1005,KKV7,BP,wood chips,8.46
S0,T1005,KKV8,BP,wood chips,14.010108303249098
S0,T1005,VF5,BP,municipal waste,10.204481546572937
S0,T1005,VF6,BP,municipal waste,20.143502454991815
S0,T1006,AMV1,BP,wood pellets,72.44532081377153
S0,T1006,AMV4,BP,wood chips,149.86407053637032
S0,T1006,ARC,BP,municipal waste,47.008226950354604
S0,T1006,ARGO5,BP,municipal waste,11.05511811023622
S0,T1006,ARGO6,BP,municipal waste,16.072488335925346
S0,T1006,KKV7,BP,wood chips,8.46
S0,T1006,KKV8,BP,wood chips,14.010108303249098
S0,T1006,VF5,BP,municipal waste,10.204481546572937
S0,T1006,VF6,BP,municipal waste,20.143502454991815
S0,T1007,AMV1,BP,wood pellets,72.44532081377153
S0,T1007,AMV4,BP,wood chips,149.86407053637032
S0,T1007,ARC,BP,municipal waste,47.008226950354604
S0,T1007,ARGO5,BP,municipal waste,11.05511811023622
S0,T1007,ARGO6,BP,municipal waste,16.072488335925346
S0,T1007,KKV7,BP,wood chips,8.46
S0,T1007,KKV8,BP,wood chips,14.010108303249098
S0,T1007,VF5,BP,municipal waste,10.204481546572937
S0,T1007,VF6,BP,municipal waste,20.143502454991815
S0,T1008,AMV1,BP,wood pellets,72.44532081377153
S0,T1008,AMV4,BP,wood chips,149.86407053637032
S0,T1008,ARC,BP,municipal waste,47.008226950354604
S0,T1008,ARGO5,BP,municipal waste,11.05511811023622
S0,T1008,ARGO6,BP,municipal waste,16.072488335925346
S0,T1008,KKV7,BP,wood chips,8.46
S0,T1008,KKV8,BP,wood chips,14.010108303249098
S0,T1008,VF5,BP,municipal waste,10.204481546572937
S0,T1008,VF6,BP,municipal waste,20.143502454991815
S0,T3025,AMV4,BP,wood chips,138.01728080070717
S0,T3025,ARC,BP,municipal waste,47.008226950354604
S0,T3025,ARGO5,BP,municipal waste,11.05511811023622
S0,T3025,ARGO6,BP,municipal waste,16.072488335925346
S0,T3025,VF5,BP,municipal waste,10.204481546572937
S0,T3025,VF6,BP,municipal waste,20.143502454991815
S0,T3026,AMV4,BP,wood chips,147.42673136070718
S0,T3026,ARC,BP,municipal waste,47.008226950354604
S0,T3026,ARGO5,BP,municipal waste,11.05511811023622
S0,T3026,ARGO6,BP,municipal waste,16.072488335925346
S0,T3026,VF5,BP,municipal waste,10.204481546572937
S0,T3026,VF6,BP,municipal waste,20.143502454991815
S0,T3027,AMV4,BP,wood chips,149.86407053637032
S0,T3027,ARC,BP,municipal waste,47.008226950354604
S0,T3027,ARGO5,BP,municipal waste,11.05511811023622
S0,T3027,ARGO6,BP,municipal waste,16.072488335925346
S0,T3027,KKV7,BP,wood chips,8.46
S0,T3027,VF5,BP,municipal waste,10.204481546572937
S0,T3027,VF6,BP,municipal waste,20.143502454991815
S0,T3028,AMV4,BP,wood chips,149.86407053637032
S0,T3028,ARC,BP,municipal waste,47.008226950354604
S0,T3028,ARGO5,BP,municipal waste,11.05511811023622
S0,T3028,ARGO6,BP,municipal waste,16.072488335925346
S0,T3028,KKV7,BP,wood chips,8.46
S0,T3028,VF5,BP,municipal waste,10.204481546572937
S0,T3028,VF6,BP,municipal waste,20.143502454991815
S0,T3029,AMV4,BP,wood chips,149.86407053637032
S0,T3029,ARC,BP,municipal waste,47.008226950354604
S0,T3029,ARGO5,BP,municipal waste,11.05511811023622
S0,T3029,ARGO6,BP,municipal waste,16.072488335925346
S0,T3029,KKV7,BP,wood chips,8.46
S0,T3029,KKV8,BP,wood chips,14.010108303249098
S0,T3029,VF5,BP,municipal waste,10.204481546572937
S0,T3029,VF6,BP,municipal waste,20.143502454991815
S0,T3030,AMV4,BP,wood chips,149.86407053637032
S0,T3030,ARC,BP,municipal waste,47.008226950354604
S0,T3030,ARGO5,BP,municipal waste,11.05511811023622
S0,T3030,ARGO6,BP,municipal waste,16.072488335925346
S0,T3030,KKV7,BP,wood chips,2.553971983612819
S0,T3030,VF5,BP,municipal waste,10.204481546572937
S0,T3030,VF6,BP,municipal waste,20.143502454991815
S0,T3031,AMV4,BP,wood chips,133.99937968070716
S0,T3031,ARC,BP,municipal waste,47.008226950354604
S0,T3031,ARGO5,BP,municipal waste,11.05511811023622
S0,T3031,ARGO6,BP,municipal waste,16.072488335925346
S0,T3031,VF5,BP,municipal waste,10.204481546572937
S0,T3031,VF6,BP,municipal waste,20.143502454991815
S0,T3032,AMV4,BP,wood chips,138.28447856070719
S0,T3032,ARC,BP,municipal waste,47.008226950354604
S0,T3032,ARGO5,BP,municipal waste,11.05511811023622
S0,T3032,ARGO6,BP,municipal waste,16.072488335925346
S0,T3032,VF5,BP,municipal waste,10.204481546572937
S0,T3032,VF6,BP,municipal waste,20.143502454991815
S0,T3033,AMV4,BP,wood chips,128.46712688070718
S0,T3033,ARC,BP,municipal waste,47.008226950354604
S0,T3033,ARGO5,BP,municipal waste,11.05511811023622
S0,T3033,ARGO6,BP,municipal waste,16.072488335925346
S0,T3033,VF5,BP,municipal waste,10.204481546572937
S0,T3033,VF6,BP,municipal waste,20.143502454991815
S0,T3034,AMV4,BP,wood chips,120.81577520070718
S0,T3034,ARC,BP,municipal waste,47.008226950354604
S0,T3034,ARGO5,BP,municipal waste,11.05511811023622
S0,T3034,ARGO6,BP,municipal waste,16.072488335925346
S0,T3034,VF5,BP,municipal waste,10.204481546572937
S0,T3034,VF6,BP,municipal waste,20.143502454991815
S0,T3035,AMV4,BP,wood chips,110.27642352070717
S0,T3035,ARC,BP,municipal waste,47.008226950354604
S0,T3035,ARGO5,BP,municipal waste,11.05511811023622
S0,T3035,ARGO6,BP,municipal waste,16.072488335925346
S0,T3035,VF5,BP,municipal waste,10.204481546572937
S0,T3035,VF6,BP,municipal waste,20.143502454991815
S0,T3036,AMV4,BP,wood chips,96.52324768070717
S0,T3036,ARC,BP,municipal waste,47.008226950354604
S0,T3036,ARGO5,BP,municipal waste,11.05511811023622
S0,T3036,ARGO6,BP,municipal waste,16.072488335925346
S0,T3036,VF5,BP,municipal waste,10.204481546572937
S0,T3036,VF6,BP,municipal waste,20.143502454991815
S0,T3037,AMV4,BP,wood chips,82.78179712070717
S0,T3037,ARC,BP,municipal waste,47.008226950354604
S0,T3037,ARGO5,BP,municipal waste,11.05511811023622
S0,T3037,ARGO6,BP,municipal waste,16.072488335925346
S0,T3037,VF5,BP,municipal waste,10.204481546572937
S0,T3037,VF6,BP,municipal waste,20.143502454991815
S0,T3038,AMV4,BP,wood chips,75.17734656070718
S0,T3038,ARC,BP,municipal waste,47.008226950354604
S0,T3038,ARGO5,BP,municipal waste,11.05511811023622
S0,T3038,ARGO6,BP,municipal waste,16.072488335925346
S0,T3038,VF5,BP,municipal waste,10.204481546572937
S0,T3038,VF6,BP,municipal waste,20.143502454991815
S0,T3039,AMV4,BP,wood chips,68.33007184070718
S0,T3039,ARC,BP,municipal waste,47.008226950354604
S0,T3039,ARGO5,BP,municipal waste,11.05511811023622
S0,T3039,ARGO6,BP,municipal waste,16.072488335925346
S0,T3039,VF5,BP,municipal waste,10.204481546572937
S0,T3039,VF6,BP,municipal waste,20.143502454991815
S0,T3040,AMV4,BP,wood chips,76.62134656070718
S0,T3040,ARC,BP,municipal waste,47.008226950354604
S0,T3040,ARGO5,BP,municipal waste,11.05511811023622
S0,T3040,ARGO6,BP,municipal waste,16.072488335925346
S0,T3040,VF5,BP,municipal waste,10.204481546572937
S0,T3040,VF6,BP,municipal waste,20.143502454991815
S0,T3041,AMV4,BP,wood chips,97.55934656070718
S0,T3041,ARC,BP,municipal waste,47.008226950354604
S0,T3041,ARGO5,BP,municipal waste,11.05511811023622
S0,T3041,ARGO6,BP,municipal waste,16.072488335925346
S0,T3041,VF5,BP,municipal waste,10.204481546572937
S0,T3041,VF6,BP,municipal waste,20.143502454991815
S0,T3042,AMV4,BP,wood chips,122.84245808070717
S0,T3042,ARC,BP,municipal waste,47.008226950354604
S0,T3042,ARGO5,BP,municipal waste,11.05511811023622
S0,T3042,ARGO6,BP,municipal waste,16.072488335925346
S0,T3042,VF5,BP,municipal waste,10.204481546572937
S0,T3042,VF6,BP,municipal waste,20.143502454991815
S0,T3043,AMV4,BP,wood chips,131.50645808070718
S0,T3043,ARC,BP,municipal waste,47.008226950354604
S0,T3043,ARGO5,BP,municipal waste,11.05511811023622
S0,T3043,ARGO6,BP,municipal waste,16.072488335925346
S0,T3043,VF5,BP,municipal waste,10.204481546572937
S0,T3043,VF6,BP,municipal waste,20.143502454991815
S0,T3044,AMV4,BP,wood chips,133.76487408070716
S0,T3044,ARC,BP,municipal waste,47.008226950354604
S0,T3044,ARGO5,BP,municipal waste,11.05511811023622
S0,T3044,ARGO6,BP,municipal waste,16.072488335925346
S0,T3044,VF5,BP,municipal waste,10.204481546572937
S0,T3044,VF6,BP,municipal waste,20.143502454991815
S0,T3045,AMV4,BP,wood chips,134.2783027207072
S0,T3045,ARC,BP,municipal waste,47.008226950354604
S0,T3045,ARGO5,BP,municipal waste,11.05511811023622
S0,T3045,ARGO6,BP,municipal waste,16.072488335925346
S0,T3045,VF5,BP,municipal waste,10.204481546572937
S0,T3045,VF6,BP,municipal waste,20.143502454991815
S0,T3046,AMV4,BP,wood chips,129.25947856070718
S0,T3046,ARC,BP,municipal waste,47.008226950354604
S0,T3046,ARGO5,BP,municipal waste,11.05511811023622
S0,T3046,ARGO6,BP,municipal waste,16.072488335925346
S0,T3046,VF5,BP,municipal waste,10.204481546572937
S0,T3046,VF6,BP,municipal waste,20.143502454991815
S0,T3047,AMV4,BP,wood chips,126.01047856070718
S0,T3047,ARC,BP,municipal waste,47.008226950354604
S0,T3047,ARGO5,BP,municipal waste,11.05511811023622
S0,T3047,ARGO6,BP,municipal waste,16.072488335925346
S0,T3047,VF5,BP,municipal waste,10.204481546572937
S0,T3047,VF6,BP,municipal waste,20.143502454991815
S0,T3048,AMV4,BP,wood chips,123.14592912070718
S0,T3048,ARC,BP,municipal waste,47.008226950354604
S0,T3048,ARGO5,BP,municipal waste,11.05511811023622
S0,T3048,ARGO6,BP,municipal waste,16.072488335925346
S0,T3048,VF5,BP,municipal waste,10.204481546572937
S0,T3048,VF6,BP,municipal waste,20.143502454991815
S0,T3049,AMV4,BP,wood chips,124.25237968070718
S0,T3049,ARC,BP,municipal waste,47.008226950354604
S0,T3049,ARGO5,BP,municipal waste,11.05511811023622
S0,T3049,ARGO6,BP,municipal waste,16.072488335925346
S0,T3049,VF5,BP,municipal waste,10.204481546572937
S0,T3049,VF6,BP,municipal waste,20.143502454991815
S0,T3050,AMV4,BP,wood chips,127.16383024070717
S0,T3050,ARC,BP,municipal waste,47.008226950354604
S0,T3050,ARGO5,BP,municipal waste,11.05511811023622
S0,T3050,ARGO6,BP,municipal waste,16.072488335925346
S0,T3050,VF5,BP,municipal waste,10.204481546572937
S0,T3050,VF6,BP,municipal waste,20.143502454991815
S0,T3051,AMV4,BP,wood chips,137.70318192070718
S0,T3051,ARC,BP,municipal waste,47.008226950354604
S0,T3051,ARGO5,BP,municipal waste,11.05511811023622
S0,T3051,ARGO6,BP,municipal waste,16.072488335925346
S0,T3051,VF5,BP,municipal waste,10.204481546572937
S0,T3051,VF6,BP,municipal waste,20.143502454991815
S0,T3052,AMV4,BP,wood chips,149.86407053637032
S0,T3052,ARC,BP,municipal waste,47.008226950354604
S0,T3052,ARGO5,BP,municipal waste,11.05511811023622
S0,T3052,ARGO6,BP,municipal waste,16.072488335925346
S0,T3052,KKV7,BP,wood chips,3.102691983612819
S0,T3052,VF5,BP,municipal waste,10.204481546572937
S0,T3052,VF6,BP,municipal waste,20.143502454991815
S0,T3053,AMV4,BP,wood chips,149.86407053637032
S0,T3053,ARC,BP,municipal waste,47.008226950354604
S0,T3053,ARGO5,BP,municipal waste,11.05511811023622
S0,T3053,ARGO6,BP,municipal waste,16.072488335925346
S0,T3053,KKV7,BP,wood chips,1.6514119836128192
S0,T3053,VF5,BP,municipal waste,10.204481546572937
S0,T3053,VF6,BP,municipal waste,20.143502454991815
S0,T3054,AMV4,BP,wood chips,131.2520830407072
S0,T3054,ARC,BP,municipal waste,47.008226950354604
S0,T3054,ARGO5,BP,municipal waste,11.05511811023622
S0,T3054,ARGO6,BP,municipal waste,16.072488335925346
S0,T3054,VF5,BP,municipal waste,10.204481546572937
S0,T3054,VF6,BP,municipal waste,20.143502454991815
S0,T3055,AMV4,BP,wood chips,118.90773136070717
S0,T3055,ARC,BP,municipal waste,47.008226950354604
S0,T3055,ARGO5,BP,municipal waste,11.05511811023622
S0,T3055,ARGO6,BP,municipal waste,16.072488335925346
S0,T3055,VF5,BP,municipal waste,10.204481546572937
S0,T3055,VF6,BP,municipal waste,20.143502454991815
S0,T3056,AMV4,BP,wood chips,102.96510496070718
S0,T3056,ARC,BP,municipal waste,47.008226950354604
S0,T3056,ARGO5,BP,municipal waste,11.05511811023622
S0,T3056,ARGO6,BP,municipal waste,16.072488335925346
S0,T3056,VF5,BP,municipal waste,10.204481546572937
S0,T3056,VF6,BP,municipal waste,20.143502454991815
S0,T3057,AMV4,BP,wood chips,85.92775328070718
S0,T3057,ARC,BP,municipal waste,47.008226950354604
S0,T3057,ARGO5,BP,municipal waste,11.05511811023622
S0,T3057,ARGO6,BP,municipal waste,16.072488335925346
S0,T3057,VF5,BP,municipal waste,10.204481546572937
S0,T3057,VF6,BP,municipal waste,20.143502454991815
S0,T3058,AMV4,BP,wood chips,71.80185216070717
S0,T3058,ARC,BP,municipal waste,47.008226950354604
S0,T3058,ARGO5,BP,municipal waste,11.05511811023622
S0,T3058,ARGO6,BP,municipal waste,16.072488335925346
S0,T3058,VF5,BP,municipal waste,10.204481546572937
S0,T3058,VF6,BP,municipal waste,20.143502454991815
S0,T3059,AMV4,BP,wood chips,66.31650048070718
S0,T3059,ARC,BP,municipal waste,47.008226950354604
S0,T3059,ARGO5,BP,municipal waste,11.05511811023622
S0,T3059,ARGO6,BP,municipal waste,16.072488335925346
S0,T3059,VF5,BP,municipal waste,10.204481546572937
S0,T3059,VF6,BP,municipal waste,20.143502454991815
S0,T3060,AMV4,BP,wood chips,57.17424768070718
S0,T3060,ARC,BP,municipal waste,47.008226950354604
S0,T3060,ARGO5,BP,municipal waste,11.05511811023622
S0,T3060,ARGO6,BP,municipal waste,16.072488335925346
S0,T3060,VF5,BP,municipal waste,10.204481546572937
S0,T3060,VF6,BP,municipal waste,20.143502454991815
S0,T3061,AMV4,BP,wood chips,48.81262128070718
S0,T3061,ARC,BP,municipal waste,47.008226950354604
S0,T3061,ARGO5,BP,municipal waste,11.05511811023622
S0,T3061,ARGO6,BP,municipal waste,16.072488335925346
S0,T3061,VF5,BP,municipal waste,10.204481546572937
S0,T3061,VF6,BP,municipal waste,20.143502454991815
S0,T3062,AMV4,BP,wood chips,43.664819040707194
S0,T3062,ARC,BP,municipal waste,47.008226950354604
S0,T3062,ARGO5,BP,municipal waste,11.05511811023622
S0,T3062,ARGO6,BP,municipal waste,16.072488335925346
S0,T3062,VF5,BP,municipal waste,10.204481546572937
S0,T3062,VF6,BP,municipal waste,20.143502454991815
S0,T3063,AMV4,BP,wood chips,40.765093760707195
S0,T3063,ARC,BP,municipal waste,47.008226950354604
S0,T3063,ARGO5,BP,municipal waste,11.05511811023622
S0,T3063,ARGO6,BP,municipal waste,16.072488335925346
